song_id,song_length,genre_ids,artist_name,composer,lyricist,language
8JlS9x2HiTRccdbX59kFlqP/+p4kNW1HAmPwKBU13Rw=,200646,451,陳柏宇 (Jason Chan),Alex Fung,Him Chan,24
bFtDvq3xGqya2O1dOhCooIb722+oDykggKp7R6nYsEQ=,307200,465,再愛一次,陳志遠,磐子,3
IBoTfclaRs8b4QCT29p5Tuv+hJ7F1NiOSA5vEEm1IWQ=,138507,458,周杰倫 (Jay Chou),黃雨勳,,3
vnpk/ZtksGMtQIGKd1ABIJ5C9Ss54/LyLJ8U8s+Bv58=,305449,465,朴樹 (Pu Shu),Pu Shu,Pu Shu,24
dex+EUgLzJ8W6c+JoovHESUmTdyoxo8tpR3FHG+sYmE=,228728,465,The Best Ad Music Hits Of Cars,,,52
Q4DVBrM8OrS5dN69hUgXxV2SPhbVMCCgHNYtA1nr9MY=,242207,940,Zen Spa Music Relaxation Gamma,Neuromancer,,-1
FsC52PQqJUKP/u3PPcE2JdASej6wNjelr4R7fEEdGgU=,200730,786,George Winston,,,-1
HQOF2TofYEvdt8oGEf1AT0PUYJ3iJqCEDT038+iX+D0=,124784,2022,The Ventures,Alberto Dominguez,,52
WrpSza2Yb9wEvw8/q8qCK6m8ydaa1OZfzRNxMDUvQnk=,216224,465,Greyson Chance,Greyson Chance| Lauren Christy| Graham Edwards| Scott Spoke,,52
J4qb5aSyqvVsAdLM6gsO9Qjj7EqyCU8lQj57WBiZPpE=,253098,1609,DJ ReMix Workout Factory,,,-1
Zgkhvv3tu2iVJPuNSsVAX9GSdQSkNFrKiLLadIWZCd8=,220868,1259,Freeway,Leslie Pridgen| Damon Blackmon| Shawn Carter| Cy Coleman| Dorothy Fields,,52
vfCg9o1YjnfC8qqHtIias1UbZYC6iUY58+vV+ov4f5M=,268144,958,Alice Sara Ott|Ólafur Arnalds,Ólafur Arnalds,,-1
+Y7SMII5y5z8qOOBSLqxvtu2cIf00gRToyvDstDyiuo=,210465,1259,Big Sean,Amaire Johnson| Sean Anderson| Garry Glenn| Jeremy Felton,,52
CNYc4o9wUnal0+FZe9BxZs5Su1SZRcMkF9zdINA+WlM=,302091,786|958,薩克斯風系列,,,-1
JP4F8cC+cSOtdEDkFe/hwi9pfAw9XU0Oj7ELG7VoR6k=,235415,465,Various Artists,Chris K,Kenji Wu,3
pqqI9hkxbYztjsBxRm1GAzEnU/KFt8fOxChCLLo1Kdo=,216874,437,Girls' Generation (少女時代),Claire Rodrigues| Albi Albertsson,,17
ThaHMpqRH9ydqqLLDhVcnGk1tVtfUv1upo4e9JfK6lQ=,264103,2122,Clementine,,,-1
YwDIo7kt1wJkCVjCJ2GuDOIXPlN/s90UaONckC1H/K4=,200411,465,林宥嘉 (Yoga Lin),,,3
0ogZ5L8FRHOLupdzUDXxend6ubUa16iyMXJifbVQa0Y=,256000,465,Swing Out Sister,Andrew John Connell| Corinne Drewery| Martin Boyd Jackson,,52
rvGAgv1JxTg8PegegbAkL698UmWoSki5p1RsFOQupZA=,200109,465,M. Pokora,M. Pokora| Michel Marteen| Olivier Reine,,52
NxAFfOh/M9v6t/E+ZJTN07j4GxNGLNpKiwiHlDUy6L0=,242521,2022,Onmyo-za,瞬火,瞬火,17
6BxIc9cVgiBmbzwG76zzDrFE80Pf6FBPO6DLbXe1JCc=,239490,465|921,Various Artists,王藍茵,王藍茵,3
OaRRKUyAetqUDcdf4yim03FcLIq2nEFvufzpgVt9v8w=,241397,359,a crowd of rebellion,Baku Maruyama,Daisaku Miyata| Ryosuke Kobayashi,17
b+V9gUB7wuwoWYfcn7vDwsVStRAC49n0lFca2CoKbnA=,231967,786,Various Artists,Lamm Robert William,Lamm Robert William,-1
nqZ00NqcfXoNt+fdiA2GdQCX/2JXgm87kSXWyH4ZltI=,258403,465,林俊傑 (JJ Lin),林俊傑,李若君,3
BR7/42iwkvMo4necVA0+DVLvkrwd3+ZGS2shEb4Qbuw=,120836,921,Various Artists,Mark Mancina,,52
oCfjzog5jWy7jYyIIZ/hP0laaIPjNogkYmqb3UMrOQ8=,215379,465,蔡依林 (Jolin Tsai),Jun Lang Huang| Meng Qi Chen,,3
0o1IJUYQoMfwlgwl5aA4Wtdhmm8fpryy1SPyoDvVvXo=,298004,465,Celine Dion,,,52
ZbNo3SxEVEVV/ew+Ten3oHC711trf22qpt9jHw4nqQE=,336562,465,supercell,ryo,ryo,17
/DAZ7vQiLKxwzI7Odkjmb1rM4CH68jh9F0zH7gNURgI=,323964,1616,Pat Lok,Pat Lok,,52
0lVkrI9dp5shmyxVCJudmbgMuu4U1FFr9Cv0u6x1QlI=,298980,1609,Porter Robinson,Porter Robinson|Breanne Duren,,-1
VC2Atsheht1/+aE43mqpn3TUyNGdU2mdob+uT9VdivE=,190380,1609,SKYL1NK,,,52
+13MfPvGv321Qw5smYDQ4UTxu1OTjQMRiLcbJAtdECo=,283167,2022,楊乃文 (Naiwen Yang),馮康恬,馮康恬,3
MCXLSMKeURv41oosNvVxxAVtjjfi3kkGEG/lN5RtO/Y=,1528383,873,藏傳演唱系列,,,-1
s+bU7PHcnlw71C6rp32BxlHq0X6Kj8xTVECy+MTupdA=,204150,1152,OHTA-SAN,,,-1
Ex5qjLO70GzQV9TnTP0kbrFVRsW3BrrHMQ8A16z7nYs=,232524,958,Very Best Of Broadway Musicals,,,-1
OuFsUGa0WdhfmOedx1eRBL4bd0nK6ZDlP8n+gOYaJds=,265962,465,Jordin Sparks,Jordin Sparks|B.o.B|Dwane Weir|James Fauntleroy|Salaam Remi,,52
yA8p2AUHNNtd14Ji3Dn9A89unbCpCPabSo1HXlxVE/M=,306085,2022,Stereolab,,,52
JSvhT4io6LGVkNj+BYtIKXBxxtvDxf2AGNdhb1mMcQw=,285048,465,吳克群 (Kenji Wu),吳克群,吳克群,3
Rft7DZvjuld3MSHKWkZkeHLQSgz8nylc4hFAIkj11uI=,63425,726,貴族精選,Yoo Myungho,Yoo Myungho,31
xOlRmz4lc0hPezvTadDe4IfwGVcDmLU2QJSVwGWbo1E=,327633,947,黃思婷,,,3
JkCY/r1ezEuC/au1R+CChq2dN3Pz9Ipe1AFLpUkGEZ0=,268956,465,陶喆 (David Tao),陶喆,陶喆+娃娃,3
C14igQLUhnprBQiObLav+Om1wl+Nyly9J70wkabwJO0=,220839,1609,Alina Baraz & Galimatias,Matias Saabye Køedt/ Alina Baraz,,52
lxfUSdU+Cz1nBLFT3RaKr5tiipoQxdq1UFRW0n9/BNQ=,191947,458,黃禮格 (Hoo Leeger),LilJerry / 滿舒克,黃禮格,3
CwNPwc0t0/dSBhamT5b9lb9yBd9hUe9Sno8t0y0aFlQ=,191425,430,Greg Holden,,,52
OVDRTHyTI+4z6akweRfV3Z2wB8/i2kfRYps7Q7oX1Dg=,147122,726,Baby Music,,,-1
qNjgbu/WInhG/lfXWYw+kOHKCSANWHKblqoXtvZkwt4=,200933,465,Dal★shabet,秀彬수빈(박수빈),秀彬수빈(박수빈),31
Gpmw7p/yvmtB//tC/hvzbrunz5Ag+4KyttdghgzMn+I=,252261,465,張棟樑 (Nicholas Teo),Man Jiang,Zhang Guo Xiang,3
dGe9fumGgSqSSy+vfU597vkqCdr02B9YLHfUlHUvUSA=,210279,359,Oh Wonder,Beyoncé Knowles| Rich Harrison| Shawn Carter| Eugene Booker Record,,52
vzgGg09aouB/oI5d6E6tku7rPx/D3oiewJQS5Gq+D7M=,204985,465|2122,Laura Fygi,Osvaldo Farres| Johnny Burke,,52
Kd4W+l6Dr3avK9EJfk0w1OXazC/3X4Z9WdsDCfKDnlU=,180976,2122|947|958,証聲音樂圖書館 ECHO MUSIC,,Roberto Conrado,52
GbLCz5AKMf/oJvptQPqyR05KMEHRNI1klokHDrfs5kY=,298051,1609,Basslovers United,,,52
RYppzkwnQaH+zhDSFtEmySHBf7IOCcG21J/P3N/yYVY=,173871,465,純音樂,Miyuki Nakajima,,-1
Vwvx4tRKCQyMD7o4etmvoFsN6C5CpuW/+tV9ZGCRxas=,278204,465,Daisy×Daisy,神津　裕之,MIKA,17
gx1SH2yV8hQwbjHr+ZsbLQ6tw4ooCmXvx4BpMR9rKjs=,274599,1609,Bonobo,Simon Green| Mike Milosh,,52
USkr5nvxjXT7K657bU1hTCVzreENTsro0R574w0OuiM=,50247,2022,RADWIMPS,Yojiro Noda,,17
MfFuEe9yBqG27+AN4P5FcitKNIoNdxCMkbHVdN5bVcw=,236251,465,Mai Kuraki (倉木麻衣),,,17
eiFFL1aR0WRJBkR3VmEPxgCwSvtYqk0knX6x4ornbP8=,306050,242,ロザリーナ,CHRYSANTHEMUM BRIDGE,ロザリーナ,17
PEFr4ioLrzEqa1y81N8s7uwB9VqLaryef9tB9xcYEow=,389770,465,George Michael,,,52
ASJojO45zLvKYCM37hblc4XxVlJO6v2KytQINPMyEcY=,216502,465,伍佰 & China Blue,,,3
2cHNM/D6A5Mec6nEgJi9WVXYh5B6RR1rLARG4UtcmZk=,193886,465,P!nk,,,52
6nBTaR5Qq+nPqUZrgvAy7JY0FK0WJrp5kA9kNranvQ0=,266788,359,Coldplay,Steven Tyler| Joseph Perry| Desmond Child,,52
0MA35An0/6Kedf/VSfmXLXrKCCoao3DtPcEEc9sSVAE=,374423,465,Jennifer Lopez,Cory Rooney| Samuel Barnes| Jean Claude Olivier| Tonino Baliardo| Nicolás Reyes,Jennifer Lopez| Cory Rooney| Tonino Baliardo| Nicolás Reyes,52
Ed77TyrmcgyTdVrClYR8V/4PT3e4iz9X80JgCGwd6m8=,333693,465,Ayumi Hamasaki (浜崎あゆみ),Shintaro Hagiwara| Akihisa Matsuura,ayumi hamasaki,17
q3JkiWSXCb7a0YocvDrXd033aD371OQQibr83fHRd+g=,186410,786,天使のオルゴール,ビー コグスウェル ティーハリソン ジェイ ノーブル,,52
s3/qxI/IIzrONNEn54lstGoWaTzPsgys0AtyHHAj7sU=,152973,388,Nat King Cole,Bert Kaempfert| Milt Gabler,,52
aAHY9X4zIh5D/I5lpeAkh7MuYV6T7+ZZyY0XwBpDpyM=,289785,359,Of Monsters and Men,Ragnar Þórhallsson| Nanna Bryndís Hilmarsdóttir,,52
0JFmkQx2r4D3pjimL1j3yp2SGAcr4DhnSf6Ff90Lq3s=,200202,465,Jordin Sparks,,,52
1K3Fz3S1Ah6D/yssmoMBeRXnP7DZhZKW9Y+6FEJMpR4=,274181,465,Lady Gaga,Lady Gaga| RedOne,,52
TLGzgG6KvQuODpSXhZU4PpLnoQ/ll3yHE1073C6hLog=,252029,437,龍雅,DAISUKE YAMAMORI(RzC),Maria Okada(RzC)/MICRO,17
qWrdNW28ovQ5oJmQeC6V3WOzjN3h7foLVfcBS0lM4lM=,196493,2022,The Country Dance Kings,,,52
XE63UNey98+fvQuAVdLwiRkDLzywAwGP3UWH2j+DtVQ=,184737,1609,Yves V,F. Lenssen| Y. van Geertsom,,52
VXmFd3Ct2jevaVuObD8QglUuSLzL+LgOhJ042z0one0=,221048,444,Lee Min Ho,,,31
lIE92DAVu0v2bKgmKqNIA+LX/jEa0Os7X1bHrkIJH2U=,241684,465,Various Artists,,,3
YPKxC8FauTtH4mEwI8TDw/PUjgk19DKtqqPVyfX02UY=,172303,465|430,Alex Goot feat. ATC,DeGraw| Tedder,,52
20QbktPYlV9jYKN+lAPPQlhArPjv4nyW/2C9zyn0NOo=,295183,465,孫淑媚 (May sun),,,10
jITyh5I2lp1inAMBQrCFT9O0rqVhnyU2yDwdxp2TPho=,279719,359|1259,De La Soul,,,52
d+nUr247vVdP6kzf9tzOFiZLcyeeFtF31qmiuMWiy1k=,226208,465,黃鶯鶯 (Tracy Huang),,,3
gf8+tzpGtTJrjP2aRUMQdDzE+DUXDdvI7qzEtq4xlIA=,320064,1011,Randy Houser,Randy Houser| Danny Green,,52
m5yPpLS4QkepcXErIXOoU6pForou3UhsFeBAqR0SPkY=,310752,465,Every Little Thing,,持田香織,17
SKa7ImQ01X7+Dsz6DJdmnszyznUGrbFd/Bfq6aWtU1k=,116544,458,隨性樂團 (Random),卓士峰,卓士峰,3
+6Y8zvnP4nMq9yz5EvgQJxrLSzH6nZDmkha4FgDbJ4w=,276317,2022,Eagles,Glenn Frey| Jackson Browne,,52
8BL+JyklV4JnfSRuHbY9Jnw3qPA2ENtsBW673TUS/BM=,330919,465,范瑋琪 (Christine Fan),潘協慶,潘協慶,3
0cMv9fzrkVqRNMKqy9FfDqGuf5VFZR+QXX1ZkUYZDgA=,161610,2122,Cafe Music BGM channel (Cafe Music BGM channel),Cafe Music BGM channel,,17
W6KJ/XyBwKPRkfzZBKZc+R/R9zQYcENNew2y06OmH7A=,236042,139,John Legend,John Stephens| Blake Mills| Matt Sweeney| Francis White,John Stephens| Blake Mills| Matt Sweeney| Francis White,52
jSUrhvy2T4s/3nYEajOAbf+QIlZxlZg06H1OWoZItzI=,280084,465,Eva Cassidy,,,52
SmaWkNp9zAN/E4DDvkKlGGZcyKSbUSgeKtaAZ5BldMA=,240143,437,WEDNESDAY CAMPANELLA (水曜日のカンパネラ),Hidefumi Kenmochi,Hidefumi Kenmochi,17
N+HVe0RXgY0E7cWSO1Rr8wDRD5h3PBlwTEABewy9K6M=,178364,465,Ailee,,,31
1eH2fu1fdAmutm/Dp3fahcCPaOotUfQgMceAg4AwMw0=,295961,798,Barbra Streisand,,,52
GHH1FWi9QCB2w6cf0bVBn19O1WcD6XrCD4dLWRBQ2Ak=,225889,1011,Jerrod Niemann,Derek George| Lance Miller| Brad Warren| Brett Warren,Derek George| Lance Miller| Brad Warren| Brett Warren,52
w/e6v7TChIU3LHm8si2C8DthsYb3FXf/ktzo77uOK8s=,265079,958,Andrea Bocelli,Valerio Zelli| Gatto Panceri| Mauro Mengali,,52
HRE0/b1R5YZznIPciqEmPgRt3kZP2rsopuJzZk1X7wI=,220786,458,關詩敏 (Sharon Kwan),丁世光,易家揚,3
FwrRBUcHaU79NaFRwJ/qOhAR2gov+AL5PcuZo22dlpM=,251018,437,LiSA,Naohiro Yokoyama,LiSA,17
vOIhAjYs3XxcAsd/pj/sBPlJjl/br/kpwwO1RqDWUFk=,262400,921,Hayao Miyazaki Best Music Box Collection,電影原聲帶,,17
8Gb9UyVBT5xJCytd1m/c+8jRYYcV6XDCRMuBylZDaWw=,282749,465,Eric Clapton,Diane Warren,Diane Warren,-1
tz4r+k0R5OVWzEqQWEgKzmpCa7SWlqFIP1xb2VhEFXc=,201084,139,Lalah Hathaway,,,52
zO86LcECG6L9ZtG0drFOJUMZKBqPntekmxcoAgfL0Co=,211173,458,戴愛玲 (Ailing Tai),Victor Lau,Victor Lau| Ting Huang| Hui-Qun Li,3
33rFujEJbqAQMgB/bsggMjh7fi8zaxezBtNKzBF8yyQ=,253178,465,陳偉霆 (William Chan),Jang Suk Joon (aka Jay Hopp),Jang Suk Joon (aka Jay Hopp)/夏至,24
JLBLqQfQ6+xtwOwx57ZCqTigB2j8wM4zlwcQgkFoXrs=,280450,465,吳淑敏,,,10
whoK1p2Upm12hmjqd6lt8BYAZml834Rz5tOd5Q3B73w=,208143,,南拳媽媽NQMM (Nan Quan Mama NQMM),呂孝廷,洪言翔/許辰如,3
/OgKGkmUPhJ6MTA1t20x74gasljOB8UDgHQYHC5ByHw=,368129,2022,Coldplay,Will Champion|Chris Martin|Jonny Buckland|Guy Berryman,,52
ZxAaqfvQ6QSew1etgvvyCY5266YIahHLFyPNTQa0+24=,291967,786,David Lanz,David Lanz,,-1
pcljIwsvJFhTRs5mUQklhzjnq0XPdmuCphpOXi5HMg8=,288705,465,陳威全 (Vchuan),陳威全,黃婷,3
5vGDGgAeBOrjMZo63Ub7utvmibN/tWxDBHM5u6VcoLQ=,160871,465,Pentatonix,Karen Ørsted| Thomas Pentz| William Grigahcine| Philip Meckseper| Steve Guess,Karen Ørsted| Thomas Pentz| William Grigahcine| Philip Meckseper| Steve Guess,52
h1Xc/8lIRuypYm1yk0JGImLLtVGD86SLZzNrShz2ijo=,407626,465,Stevie Ray Vaughan and Double Trouble,,,52
8HR5uv7JuVrzD9OqF+RP+TRmXWAbWIZn7+5PEeSZ820=,254491,359,The 1975,Matthew Healy| Adam Hann| George Daniel| Ross MacDonald,,52
uWf/MXDyrf9Wxb8toXmWoYtVkhFxmBDpS3VBnnXHQw0=,314409,921,London Music Works,,,52
qxNT3RkWKYI8AS+CWXbYkigebRzpqIxOd4SuPjJeRh0=,226821,444,Yang Da Il,Yang Da II| it's B,Yang Da II,31
VE0aoX1XkPFrY9R0YIqmYL6tb2j1N/ikZ+ufN3neacw=,74292,921,ジブリサウンドトラック,,,17
d9diR2aiii/++XjRztxb1UleW0xxiT+uJohcbEC6/ik=,185852,1609,Fedde le Grand,,,52
YTeim5XUQNAXFxTOoZz1/S0qsbOuaXr3KtnxyANpJWY=,279196,465,張學友 (Jacky Cheung),K. Kuwata,,24
MMlYNvyMLnjcH9wth2SmcZ1m5oc8UpsDdz26G6AHAxg=,266565,1259,Various Artists,,,52
wLonVmoyHq2/l0xvAjuFxUtxByh3s+p+5SJuii64F+8=,186874,465,陳思安,佚名,,59
yUmprwjB9ydCZI1SlRtAsokN8zFEdfPzM+ciKOdwkk0=,353826,2022,Tizzy Bac,陳惠婷/Tizzy Bac,陳惠婷,3
22RdXSmPYSQgfa2VWHFIDx9VIxoJq6Vvzmq+o5z8z1s=,169180,465,Country: The American Tradition,,,52
zm3xkiNT9QbWNo9Bcr44sLvJfy/nIM9+nkTWTN04vUc=,179165,1609,Cheat Codes,,,52
5v9gB8bcegClhbgRmTsBDwvzkPdgIlOy/bjT1Y6zgGE=,279301,444,My Love From the Star,Jun Chang Yeob/Jin Myeong Yong/Choi Chang Guk,,31
k9zsvDQ5HN8RZUNHorvF0Lt0JxuLi9OwK6ei2wgKE3E=,67813,726,Rainbow Kids(레인보우 Kids),,,-1
9R3SzEzAJxJ7S8zuONWk8nC2LIrE9jlOD5i0PUzEgW4=,248476,465,孫燕姿 (Yanzi Sun),,,3
vvmblnXij62PIhdzFQOVXzhXTstwJiNCkOhzfIFvlVg=,223607,1609,The Beach House Marbella,,,-1
kDP2sPG1RtfS0RXZSbzQxgl6yXydDD3Mv2yYv/D2X9w=,197741,465,Vanessa Paradis,Charles Aznavour,,52
BjAflMNfWIHfBsgMoo9z1vUli+wwREmzpRAQDfz7KRg=,262013,458,高勝美 (Malas Kao),Chin-Kai Hsu,,10
nXXqXYqGi1qY7ZnEP9FLCZSNd48s9YdLQbUig3dzz/8=,284274,359,machineheart,Dave Bassett|Trevor Kelly|Harrison Allen|Stevie Scott|Carman Kubanda|Jake Randle|Jesse Hughes,Dave Bassett|Trevor Kelly|Harrison Allen|Stevie Scott|Carman Kubanda|Jake Randle|Jesse Hughes,52
KY9IcHBVeplAkoJHVD1WFk6JpkbjvvXSjGyTQOjnvOo=,255268,465,葉倩文＆林子祥 (Sally Yeh & George Lam),Chen Da-Li| Chen Xiu Nan| Daniel Chen| Eric Chen,Chen Da-Li| Daniel Chan,24
akypuRJBoSukA+T3m/iDuxMGnh7H8IOMKv4si8h8i9I=,272596,437,GARNiDELiA,toku,meg rock,17
fO1+KaM48o+6pfyCxBr2vUyhnUNMr+QckjWzJ3NSu88=,294138,465,911,Eliott Kennedy| Helen Boulding,,52
O2mfrMMUubQ1TyJNzvEMm3ULvU5qGAl0IOdI3W6HpHk=,261178,437,鄧麗君 (Teresa Teng),Takashi Miki,,17
iBEdzSzi7tsLKfeZmAMj4mQC0/YGfE/p5/S0RXTHK7M=,217965,1152|2022,圖騰樂團,,,3
qvwpvePvklzcLubheIdOMLqTKOmKNHHDm4bJXFtTk18=,346697,465,北七樂團,艾成,張書偉|王瞳,3
VHpIMMMtsJkCpU1tcSeqLD0N5AVUINikYo72Tqo2eJ0=,320497,940,睡眠音楽の巨匠,Neuromancer,,-1
FtiWyZz8NStzgvffxAuZefwFo8Z8QounrNerLjEqBfk=,183797,444,MONSTA X,,,31
IsO0C8akHfci5zQCbOljzOJwAd0HdpRcYr+vlOtcAVE=,211022,465,Ellie Goulding,Ellie Goulding| Joel Little,,52
tGqgpkg0Khg8OsTuP//1QkGgafVXWrdXbjAM8xXzSWA=,207804,444,Hanhae,Assbrass,,31
/d7j8nt6xr8XCzbEtNZMw0UPHlWDn4zNaYUmVcxJnrs=,302114,465,黃小琥 (Tiger Huang),伍思凱,王中言,3
i7+77SSC57OKv5B1ke2ePLz0tCxI/laW7N4TsB5xEaY=,194676,465,AURORA,Nicolas Rebscher| Aurora Aksnes| Michelle Leonard,,52
gexPESk6UCdtfVU/7qyeljAppYdrfE34YRYpLex0Q3I=,221286,465,鄭伊健&陳小春&謝天華&錢嘉樂&林曉峰 (Ekin Cheng & Jordan Chan & Michael Tse & Chin Kar Lok & Jerry Lamb),,,24
FC//kA+qQeN+BflnmpiLJ4j14Kx06Q8P1C93zXjgyy0=,1715165,474,愛依,,,-1
sNZaadGAblBpqSAJS5rLd4nn1RQJ1rRiPrEBTstAkRM=,356751,786,米拉拉 (林慧玲),林慧玲,林慧玲,3
4Mp1efSQt3oat40zFzOykgrqgj2yms2N84m/fQ/CWq4=,186096,786,Various Artists,Kim Jisu,,31
+wr/PfX8b0pAHawglaoeeddA419wOTSIYdGD9HLUtvk=,283399,437,BENI,BENI| Masataka Yoshino,,17
kBcy33mALOF/dMIOR02KSV7Y/papzM3EbzPekgJjlYg=,199598,465,城市少女 (City Girls),Mei Wei Chen,,3
X4e1Hy5zQHbNvgVsk8J1xID5dm2/B/9h7boLIu4/KFM=,91219,786|947,証聲音樂圖書館 ECHO MUSIC,Craig Stuart Garfinkle,,-1
dSLn0VamqPdvIL97FwMD5vB6asP4f9gHmcxTcMMGpaQ=,178631,1259,A$AP Ferg,,,-1
+UKGeVXrPARFTiZQm9/awv8iSNFGDifPVddrSrHMpLU=,250462,444,Lucani,Lucani,Lucani,31
MVqyKmfs7ajIsVf5lykVDaoFFdbshx1+vsU4K9in6M8=,270280,458,王菲 (Faye Wong),Guo Lun Huang,,3
9hlzeoKdgY11g8FdDXQzpTOJyABBqGJ3+Oa10pMEp54=,240013,2022,The Offspring,Holland| Kriesel| Wasserman| Welty,,52
tlIslf4ckZxSE7jb9Yc/EsLp2z3A0jz1Ml3oGOnV9iQ=,177237,921,霹靂英雄劇集原聲帶,,,10
OryJhMYyzu64Q1KEPb4ZgRY2jVvaR+nGnK0bqXsbJWk=,513697,958,Endellion String Quartet,Ludwig van Beethoven,,-1
qKOEPObK7kQlRSlOArES9UwYdFm4SR/qQWcg3K/9b+Y=,194873,465,鳳飛飛,劉家昌,劉家昌,3
HiCuyOVFOoKcRFFDJZxZZ8tHka50BOrbx0SuS8aVPlE=,158249,465,紳士的品格 電視原聲帶,SONG JIN SEOK,,31
D0ud4xbiOemI+o3CypUlBXWc4RGkCEeLjwgNVsVHuVI=,219707,873,Josh Wilson,Josh Wilson| Jeff Pardo| Steve Wilson,,52
jfvV20AZ7bAGPB4Lt9Jwwovqz1stXJfUnxDtpo3ssHI=,196440,1572|275,Adam Jensen,,,52
ICsK7EWa3wr/hVEN+uTd3IrDEGPeI3azCjZJM5q0LqQ=,298515,465|2022,Powderfinger,Bernard Fanning| Ian David Haug| John A. Collins| Jonathan Robert Coghill| Stuart Darren Middleton,,52
d4oUZEZhzaG71uzADiyXuat/udnP8LAqnUCw8TOdmGk=,355213,359,Linkin Park,,,52
RLpG5fVVCLQneQiYyuQwJA12ZPUJP4TUlXf7EvrEf+g=,299441,458,烏蘭托婭,李大東,李大東,3
+J7J68m7njGr8qGJp51hNlTskONN/z0zE9P6rDclMy8=,229598,,莊學忠,莊學忠,,3
z7kTpOMTkvWVfSNn+z6zlSY/9lrxsH/ZruqI5TCjGbw=,263689,437,Ikimonogakari (いきものがかり),Yoshiki Mizuno,Yoshiki Mizuno,17
AtHvziY8fz3uOX8Korlr2UibvTTIq2YzSzUMkQ6qwz4=,278639,1082,林海,林海,,-1
JhMHZehFGehxKEg4jkHjYb3Uu6OtB8OFYJzQpnzfPVM=,239699,359,Agnes Obel,Agnes Obel,Agnes Obel,52
o2Zoutf0pPZLso1HHytyaI4vtE7EDnnb/EOGwZRljrQ=,155434,2022,The Rooftop Singers,Darling| Svanoe| Cannon| Woods,,52
GbQmq5Hu6Wd19WgDzN/8nJd+fyNrkqBvWioZCZjfzA8=,245156,465,陳柏宇 (Jason Chan),,,24
zZCY7GNJTqcgM64eO6fg+GPqVwqQLVUmDgwOgBqCUks=,148050,359,Zee Avi,,,52
sSFtSh6SCfxmqDUNGR1qaaf1hu8zRroYC+8bAvSOzto=,263639,786,Kenny G,,,52
DL4CYGLzwzJ/OlSdnidolWwHIfYCfdmX9+v18DjFUyU=,244271,465,胡彥斌 (Tiger Hu),Anson Hu,,3
y78heDthzOSv+nPueLarXS7wxSxP3bTzec/zCQgFzko=,214691,2122,Lisa Ono (小野リサ),Eduardo Eques,,52
qe3Nkppm6olgjk//jnuWEOEWm0p95zFq3MwuRw8Rgbk=,459859,1152,Deep Sleep Music Club,Neuromancer,,-1
lweFQo2dIlf4qhy8tgEZEX5idnFAGlECJ4KrKwiQG7c=,217524,465,群可| 可歆,群可,,52
xfqrqffvk841TLLIQOnMWSbrhIJhuiSO1B0vIjvhjOA=,213995,1259,OTAKU MOBB(YoungQueenz),OTAKU MOBB(YoungQueenz),,24
LxgdBfyST6WH1LK/sY7sAmGO6AlcCp2OTRL7+b3+bW0=,272822,465,楊乃文 (Naiwen Yang),,,3
APEXSayAxEK0UJsYhkhVvUVQLBJS4XX2FsMrxz8XmRc=,291840,2022,twenty one pilots,Tyler Joseph,,52
UT0oFc2B1twT+Eez7K4OlOvgaPXQBXGI9mSynz3sRdA=,202965,465,Helloween,,,52
HLobM5TKjo6U0Np1GyxiVAZFshJdj1P8qcHBKug4ZFI=,274088,1259,Eminem,,,-1
Y4g9pgIyS12obBjHQdFq1pmsFnUWDEPX21VwMoA9CFM=,337397,458,鳳飛飛,Jin Guang Li| Ge Xin Chen| Min Yao,,3
0L/2JTaTrLlu6u3ChfjERS+rgeu3749fC90WsyFRs+0=,504848,947,C'est La Vie,Honey B,,-1
Meuchxf4XrlbDlJmbkoBtr/9KshmeXcj7qbSJ/ty9ZQ=,321045,2022,Within Temptation,Sharon Den Adel,Robert Westerholt| Sharon Den Adel,52
4HH4DrQ+EpqShDHtidV7wXAinzkCDbFSstNacPmxxGA=,232280,921,Various Artists,,,31
U63f4tyHGYGHdvWsPpgvdPpPPCyZBVRF9lBYyn5j4sY=,265497,465,Namie Amuro (安室奈美恵),Diane Warren,Diane Warren,17
D3Vbp7URy0aXKUnqqcMFaQSajRJ86WpPHqmvfg1DP3Y=,209304,465,Five For Fighting,John Ondrasik,John Ondrasik|John Ondrasik,52
DonmAtG3+6vONSnE/2GWyosiciFgDhtuD/YGT0/eEGo=,188731,1609,Michael Williams,Frans Zimmer| Grayson Finley| Robin Tadic,,52
tphS+ZxkTwCwpTxwmvE+IQfo2HKpB7EdDEj56v2f79Y=,221622,850,Nitta Emi (新田恵海),喜多智弘（Ｅｌｅｍｅｎｔｓ　Ｇａｒｄｅｎ）,ｒｉｈｏｃｏ,17
3axGbL6zGXw460UsmOHM8ljpws3zHphL6u0155u3J+0=,224862,921,Alex Newell| Jess Glynne| DJ Cassidy,,,52
UZG3a99s44xnmGXQ4QT68SapYvZqPC/ZJmq00gdaX34=,315271,,Kaskade,Ryan Raddon| Finn Bjarnson| John Hancock,Ryan Raddon| Finn Bjarnson| John Hancock,52
ZsSeEGSydD8poPNZwoFLDzecFyXvS1cloGhZyXEFRDc=,266866,465,李永昌,李永昌,李永昌,3
hrvTxJ1JuL+FOpf3HgCTwpSbb91PANJRwmYyhaXnmCY=,290377,465,SEKAI NO OWARI,,,17
