msno,city,bd,gender,registered_via,registration_init_time,expiration_date
7MPEF+sbbtx8SoWR7qDuoft0/dI4/ateukc2xpW8AVg=,13,30,male,3,20130705,20170916
e1ikOI0kfBAE4RCsFbB/0C2wMbTNkavNWIBnWHKLgBo=,1,0,,3,20130623,20161113
O8XeAqM5U6ytZAW3meDrRAduDabmrSdLhdU9bytKeEY=,1,0,,4,20151108,20151111
tIcem7IQQoH2zPE88vqaoKZeN2vrIStU+nt06leGBCc=,15,39,male,9,20070501,20170601
sDo+BlvjZ1UWoKeV4Rq+XWcIsP4Smhdd88rhq9eOZnE=,1,0,,4,20170106,20170109
m5dExP1HoU3eD1qZn4AQd84Xvs1RA7F0uBhranhg3HM=,1,0,,4,20170126,20170612
SvU7zO6r42b2ZigBNeEzOUK1zDfAw61dA/v3HdjKsDw=,1,0,,4,20160110,20160110
8iytwJN9Ldiq9HW67BgNfiIm9q8G6bz4/zeP+jhaHdw=,1,0,,4,20160208,20160211
Rsw57A1hYsPy3q3MbQhXgwU5e1UPsbfnTYfaGBqhYqc=,1,0,,4,20170124,20170127
cCXArnzSSO6gfkbwA4eAbcyOArXf/9pFVyeDRvUfkNw=,5,31,,9,20150326,20170616
EOLvAfEeXNYDJDXIelD1DS+7CTxiJsbwmWnVzllSSbs=,1,0,,7,20150622,20170810
svpqxab3CdB/fVc3pcFDDJQdjv6GCJTxnn8U+25fzyc=,22,23,female,9,20151003,20170907
ASTZ552ZFgRIxdFowB3JcgKHIqJSP7bqnJ8n50XSiGk=,1,0,,7,20120913,20161129
zxGbR38k36cL1wmTrI4DMhCP3ADDnqsZGN/3VrcXc8Q=,1,0,,4,20160621,20170710
CralH4mhYXjKT4aWQqHxPdimlD0l28mxxe9qEsjTozw=,7,27,male,7,20140116,20170919
P6gkueggxjUW9conw2TYddvaD0Js+vLTqHSF1ck1t1Q=,4,51,male,9,20080920,20161122
Tb5tCteFbk+G5Jyvq9SqD1eAzgZ98WR/xOCvvjkNCog=,22,0,female,3,20141102,20180115
sSD7fi0Z5RiYgKB/UuupqIePPSes3eI1iZP9ctUstI8=,6,28,male,7,20131208,20170912
yen3/M/d+7ORen7HxbI/O1ZEARlBCzmDorJIKl8zZoM=,1,0,,3,20140728,20170909
/H9Z5Vhgf+iBhDKHRH+Nb2SbkzNqmvncB6K+0G6bxBY=,1,0,,7,20140814,20170923
jIa67T6fqY8yApVboqUC7vWcZv3hCyURII5UihRJWLI=,21,23,female,4,20161224,20170709
nlbEKMJMpSzepGvNt4a2h0aoMJ8h0eoFcDwMaTy2Ch0=,1,0,,7,20150823,20170922
DPSsGhn5YHrlbr8gFdOYzRGl6FHECZQIdtjJ4+0c1ac=,1,0,,7,20150902,20171001
Uev+IFv3O8jTad1FgVfuY+XZg7+gNRA+5/L8gwW3YDM=,1,0,,7,20130223,20170919
kshqrIQnrMWU90sIycPjgoCuFJJtuOxiFVFP3MJ2SUc=,13,31,female,3,20141026,20170908
IIDagiW4bm89eBK9qCEn/9AWQR4I4FPerkHo6URu/Rs=,1,15,male,3,20160815,20160905
2TkX5DYOd1EL85J/QKyQOCdLOBGRd8j1s0FNIWxbIn8=,6,23,male,7,20151015,20170922
wNdfZdXcKSpHCCHxCgthdGzLB5PmiM/esYGyO4ieopE=,1,0,,4,20170207,20170210
VzzAMG7uGEd9SGhXL5KEpc+cu86cKyyq1b05ECk4WRU=,1,0,,4,20161230,20170102
IMUVRrcYOtirQo7rssf+Z1X+XDCukDZS/PajVJh/z9w=,1,0,,9,20170223,20170906
ffeppuKoRihLDOC2qrSf2859CpIcXrsfJ1Pw9h9UcPE=,1,0,,7,20161219,20170918
9BnQaQT/SNcmeA8srbm847a/yDO9+HRwsNruUTKfKOQ=,1,0,,4,20170112,20170115
/IbGZaeWC0NEGy22bWPVTosJfJX+LR+5cqi/Blu0rNU=,4,39,male,4,20161107,20161116
pk7uJkSC0Wam9uN0zjoKwQKpneCkwD6zXVVwR934oa4=,1,0,,7,20140622,20161102
oXrE5mvmJE4Yd9j5s5+okMjStnJNUV+NyXhPVt2eM8I=,1,0,,4,20160619,20170611
GOXwu99oocCYKfsAS3I4fWVLp4pagClBBGgjp4bpRgo=,1,0,,7,20161229,20170930
IHxtpdNvesY+jUziKSL/AKTqh+BeBakgO//l1krbknk=,1,0,,4,20161104,20161111
TNaBJ0MJbXj8k9zyUvhYDgvYF/qp9jG7AERlqkbOo5E=,1,0,,4,20161227,20161230
ChYzjecfU/lU0pFlBmC0lnJuDPl/X/N51qD9hQX2aFk=,1,0,,4,20161204,20161207
N9oyCr0v+u64RssHBej5L02q5aJuZw8vp68vXLdaSLM=,1,0,,4,20170215,20170218
oiY4qucCzQgBqprZSgZmzjvcCFBK3RUaJVD/hRKV+NM=,1,0,,4,20170127,20170130
29YVGEfo6Zub1ZfFCrSv2c5I7lnQJyjr6t2QpOZyXEc=,1,0,,4,20161203,20161206
6Sl7SKuWddUMBFYBGfOrbzPk8XQqO4oUAPXIUryYzpA=,1,0,,4,20170222,20170225
bgTAF9g0E/GtTULUJqioItfvqLBkDr1DxsT8PiDMZ7s=,6,25,male,9,20121014,20180308
2yBzq7nUBV99ankkp7O46elZikHVB5BvqHcr2Lzetlc=,5,22,male,3,20120922,20180701
XcB6GRB3Q+dMg95/wa2WU70Ztnb3oPqPd/Id15pT67g=,1,0,,3,20140602,20171117
DIipc52oNufG8LA0aCGZmeHaEWh4frpGkYgIiPKh470=,1,0,,7,20160826,20170930
P52wjJ6H3+cS1EY0ALzRG9WDwm9pqKsE0CYSkzcjgqU=,22,19,female,3,20140530,20140606
wQt/pYisvJ0m/JEbTMkENwnroZRP08kFTT4O2KHQ/tI=,12,37,male,7,20140624,20170927
jY7qU2C2WyGFtg7e3L3NIsJKyvgip+U4xJKsR5S4jgU=,13,28,female,9,20140510,20171018
WrmGS9tbHeqxk0MsEHWAsOGdA7/o5QuMT/zAmImvEe8=,15,21,female,9,20101206,20170913
DvUtl1xFzGP2pQlfPV2kGT9RhIQvueK9KFe67+/i8j4=,1,0,,4,20161203,20161206
NPXUd72a4bWAvhJOMz0um/iwy6Czd5ini/1l2sXaHzY=,1,0,,4,20161105,20161112
xZGEN1UTAJl6Rv0Tu22tcZ+ODEfFnE8k7wDPQ6AHMSw=,13,32,male,9,20110111,20171014
MwXI6NJaLn7xGiacGqnxXpZshowyKUw5aQsogFbdwdc=,1,0,,3,20121228,20130111
M+vZ8e7dHzPre3wOG85bHclOJn9bMXDaaucFRj8vYek=,21,27,male,3,20170131,20170203
4BnC6f7+2zTJZPNhlaXJzdcP4Mwc3gDeRIhK9tyDKrs=,13,19,,4,20161002,20170604
+/tv7+daiSsEEBhNDnQZL32wdfmr2GSYmX2aQPGONRY=,1,0,,4,20170108,20170710
g+dWGSrE0YMju53yOtHiaEOatWgZ30I/VnnofdGuFRw=,1,0,,4,20170129,20170201
dwRsfmiN1Q003f+xghjy+w0qif27p/Z+ynduYUs4C4M=,1,0,,4,20170119,20170714
1nQxp/LX8s60rCoR7LK1i20nLeQluk8EdoI4SNII39w=,1,0,,4,20170131,20170203
TayK7RKB++KwB2u0Ix3oXhhsHnL43eQszdPoBg1SEJ0=,22,16,female,3,20161102,20161123
ejx4lSAEDgBHx+qiDbqvic3BjVtMjgrCAMzhDWHVxEo=,1,0,,4,20170123,20170126
IiPQ0q0kpS86VYFRhWeOO/kZ+hB6KGecNcm5oFCs7uk=,1,0,,9,20150301,20170808
u/1D6SpWgzPntm0Y7V7LyaoZppwAkpe8NHwjjzSUM3A=,13,24,female,9,20150704,20170930
RiPGYRVxjQdvdyS98c2nG+e9OtWs2ygN7INDaUtM3f4=,9,38,male,9,20110107,20171009
OQETl5Q5IPdUqV9T2SVpjinqsr2nDCHZ47vuPS3FU5c=,8,31,male,9,20150322,20171230
7vg2hWDxDOmwBa+Vit53/zJ+trDQRDqD162UY/wuRzM=,1,0,,7,20160212,20170912
7SJH3s/3nM9eXyYfUReD05jAWnVDOURf6jDc5cAdpok=,1,0,,7,20150713,20170913
vY5tOLTNYKjfzBGZ+PdPYi/xKeakHclLqakTgE1Sf44=,1,0,,7,20101102,20170930
W5/Zf2XBU+3wkx81edpZMHev/NNgy6JujZ3nR/A+euo=,4,30,male,9,20120706,20171006
6oOnRBkw9WkjPIV3V/sa8Dk5+q+cF5sqYezOetvDyZ4=,1,0,,7,20160305,20170304
focu0c+NZQyDAIudXy6N18PnzDPH9FRwYNIaAVpyuRw=,15,22,male,9,20110320,20171127
5JWtYIQxYDqFWKs+KHFVJJl/QsXH+PGhaBcntgwRYZs=,13,38,male,9,20150802,20170930
fNnXq4ACgC81RGKf5XPZNGH86GEN4gdvS84NMnrNZxM=,1,0,,4,20170212,20170813
Kn5I5b+Y5BUFgK5sgUAjWs2eOk+ydwIo9oWgPxnhjIg=,1,0,,4,20170121,20170124
xKq1jRaLjOX0gzOfJsHNDcY9TBhVRvb+jlU/EBsnFPk=,1,0,,4,20161018,20161021
cRAKLBCPS+uqhWgToKMHwuDmto7e2tq9sSbUz/U/94o=,1,0,,7,20130921,20170916
yO4hvA4mkXBTmxSdIrDdfDF5kWocURdu5XXeQ1gyX/E=,1,0,,7,20151015,20170915
VXbSvtO992UUVNCNHSewsDeWa6W1KwMx03NTZxumC0k=,1,0,,3,20130901,20161205
adgjWp4ETFqPSkSOUVpxx+VRdHQu3gpmaCYKiw4dL2c=,4,18,male,3,20141107,20151113
Nb9a5kblbW3FqI+EtnbqzF4GCrKVug9pEFn4IftMcpE=,1,0,,4,20160604,20161118
KQ2+HcXb/UqpFvP6efx6XT4zNKJHJMuyEaG0Dd8BGo4=,1,0,,4,20161003,20161006
TOBTNB64FCTXyPPeevtYBjL8bstv/AuHvqYFIdhV9qI=,1,0,,4,20161203,20161206
bliccNjsznPGt14bJkShf39zb1Bain2VIn3AsoFI1Gs=,1,0,,4,20170115,20170118
p6DWB6PXxMv7W+Umg6QktEy5KvR+j2Hd8rkqD1R6j/M=,15,48,male,9,20090808,20170914
WhiJhnCgcOYYQP1g+DbLlm1XK5uni6Wp4qkxDMnyj+U=,1,0,,7,20111025,20170920
Y8oD8neavZsyzHh9BwxFFknbrOtgWe2ps8b7JGwf7OM=,4,29,female,3,20140306,20170916
f1ZM8WV57G4PgbNrVGFQh570+E47gRYdx+FgDGyDmK8=,13,34,,7,20140409,20170908
8Q6Fnx9C20z7w39vg7gnYIPgsaEXJKEzfb+o8QirBKk=,1,0,,7,20140528,20170918
z26kuvcQdoQStA/i/XFygGegLqqpOOlbfJZD+y149ts=,5,23,female,7,20110720,20170918
H8tUiTG6N5LSnpiBK3UNWtjG27anCGSQNEvMSNDgjTY=,6,24,female,9,20130217,20170611
5EVtwliFW5a/TsTvkheKQpWYCOvXQq36D6v8zCUXr7o=,13,23,male,3,20121204,20170609
rkN2kuZXiBHQA4kX49YVwJViHvzYNEq3AgDY0DO2hbw=,1,0,,4,20170128,20170131
8VK97sePYlsMnSAOHuVn0+4Kb2ig9m1yNXrgIinpzX0=,5,18,female,9,20101107,20180322
Igq3A4RaCcMtKZWk+sab7f6T9pKIxJdMYOjEH5/4G38=,1,0,,4,20151022,20161206
zfPe2+DO/yZzjkrsO+aJlGG1SN/j9TjwPvjMD/s6SlI=,1,0,,7,20130504,20170919
DcZo/r/+3ZUIXH7jDW3mpdyAXQMd/i6WB4HAEzzte+w=,17,41,,7,20100506,20170405
YkTGO06I3uFy4sZC3PCCXxq8c90F1gq3DhPpXFZQf5c=,1,0,,7,20140209,20170913
fnCWRy91O254tuUvFZ1815xX8hGuRHDW27ZU/sPVBZs=,1,0,,4,20160624,20161103
88KK/0TuYAzXHptYtlJeGT2xll0iJEDoHIneOUaDteI=,1,0,,4,20161215,20161218
NS3mfWA2Y2duu/MEOx/2ULcC7Unnlx+S5uB3Tlk37SI=,15,34,male,7,20140217,20170916
jo+BNEarvppxi2bXRS4F1DxeswCq3DNIgBLSPQadZcM=,1,0,,4,20151008,20161121
4MJ3gp43b9LA+Mby0N230GYjCzEu8EXrxsl5a7FTzKo=,1,0,,7,20140205,20170909
CxIbelRfdejTvrxAh7xSxSwGzuNM1s8WnK7Zvk2SgPY=,1,0,,4,20160826,20160829
xds8S9y/3qduvS84QfsyYhfJ8+jkTZ6m73Ff6WNvzX0=,1,0,,4,20161119,20161126
Re11tAxNZetm91m3qtsKc0g+FwKnODUySzrWUa5xWes=,1,0,,4,20161210,20161213
L+xclvhFqZWh3NJP7kFtKycUPSE532kRdv0pkTUCHjc=,5,39,female,4,20160903,20171004
BvhGeP7ZUeAa2HkYN12R9uRDykampUYTSBuCJuU4wU8=,1,0,,4,20161130,20161207
zmqdDKdit862Kb/RDHORQfX1OrhYTfktfGHULBXOXHA=,22,28,male,7,20140418,20171004
EyxLLyMuPfsAnm5f5ILorWFrRadbJ8rmZqCxV7VSqZY=,1,0,,4,20161028,20161104
kcVbNl6G1AdX6zLhjMoOC7czpqz3MScU8hu+vSxNpRc=,13,32,male,3,20130128,20170812
2SVsTIFzh5IzoC2lME2LoH7TV9oGIEr205i9AMTp81I=,1,0,,4,20170122,20170125
oDsWc8Fx/Kp89nbeFUyJ8FQmT5sUtkygvrAXOwkE9/0=,5,23,female,9,20121025,20170926
0AqC+b/Nbagl7WdQPzh9uJzOMR8P9cjK1riIXsrL8Ak=,5,22,male,9,20100425,20170930
0icxYQ4tZfsqhqI95hLEcTAkGIhKYvbHaHM+htvXx0Q=,6,42,female,9,20120118,20170910
bctgpN5BK3r7Pprlu+vGNzrszOx5LKYKb1iAlaBqp3Y=,13,28,male,9,20110627,20170926
Z3FrORegMHKciPsjIwW5X60qWz7Auf23V9pPDVYc2ng=,1,0,,7,20110805,20170930
K9DPWUSiHTzSMeK0uCCdSrClnvJ7LJ30NVWVE/DLGCw=,1,0,,4,20161212,20161215
ZOcQuNIWGmth+qOGqv9Zsb8QJXAOmtZDPdEezS6Hyhw=,1,0,,4,20161202,20161205
oQsU7xkBu7Pl+oh/r+1zd/529cZM8b458uE2UPleme4=,1,0,,4,20161130,20161207
E23GzF2glvph53tFahWno1d+InDIuGE6uAFtBInEBQc=,1,0,,4,20170126,20170129
zVrbLj7LZyago0XsGRol9hsvDWKuCrfMZVIUuSnA3L4=,1,0,,4,20170102,20170609
Te4l/ndNBBYDSYUF1YCS/XiWq5TUXLSDwLhbQuDV2eg=,1,0,,4,20161207,20161210
pKt46wLs9gUuOhu0Eq1Yd2BaaqSbwgBehT7GNELaMsY=,1,0,,4,20161118,20161125
aljEQHA7xSyPJhXgJTHKHt907xPO6oFNE4u+GwpyTNI=,1,0,,7,20160215,20170914
CJlVUObehLZLOPSSg5kBmbHdcluDi3XskY1JlpTOerc=,14,32,female,9,20101220,20170930
0fIOIocqVECmC4KTs4M4zEBKrAKaNNlY/F0okc7MVvw=,1,0,,7,20151110,20170910
8+by/YL6FBX8zbC+rm8qTuFLcHzZNIDHmH6Tx+OpLmo=,15,27,female,7,20120829,20170524
bGzbx5P7SziiD0+O3Xq+laa9avjS5oH5NP+h53OzR6E=,13,28,female,9,20130815,20180820
Nwz4ov+vX5x7TObTWecyX3EJFDRzaBnH1+cCC4azDOM=,1,0,,7,20131211,20170918
wv6Z5I13KStIfVSMBUuG8xOHc0YlarUVDiUZFbAmcEU=,1,0,,7,20151013,20170912
yzUfSy0Tle2HpHDoOVRIN2CpKGqHQeb46m98OT8vouA=,1,0,,7,20131025,20170911
gdoq8u9cq4HqrtMYteW34gFDjH8HFBqojHyRUuryUTw=,4,26,female,7,20140929,20170930
nvPAyGTkLlprO0IqFozJLhS/VvlMcMdFdLxeYiZxB3Q=,1,0,,7,20151004,20171004
V0cjujJE0inqC/PFzMI9U2wqsGatd2J/M47efKXHItM=,1,0,,7,20140211,20170930
J5Y86KV+PvfIrD8zd9ljUB1+/cOxJ61rPYRc/tj9KKw=,9,25,male,7,20120112,20171002
l5uAY8g0U9ii3GrNhB0U7RWy9S+3uM7VDPcrjn6Yzjg=,1,0,,4,20161205,20161208
rxWzXIwOLn7fGRAkDENBDbEWtzPKCyqkzsRMgWgj4DM=,22,21,male,3,20150710,20171111
bhuHwSgo3phrTnYg832QJj9v1Pu0XL/M1VZnrWYiQJA=,1,0,,9,20140708,20170909
8qQiDwkImPrANX6WMNyFfJzggMfNJAL9S+0VCiRjpCw=,1,0,,9,20110218,20110219
ST8Aih3vfLZjWrUL93MTI3EXCeF0b+OzDwKltiipb7I=,1,0,,7,20110112,20170710
0IsV0TLVinF+0x3mGosYUCAk5Rd/juN7luSHzC6hStg=,1,0,,4,20170126,20170129
4nArPPjgRMgfq/XC1pUyc/I/ddi/SGBV9EnBZ7OCAIM=,1,0,,4,20161113,20161120
q4tRvcmAHS5r3J/N/EPM/S9aikzAhXCfRerjq8qZaLg=,1,0,,4,20161014,20161017
x7lacLeJCRfV40hUncW2+/0hxQvhvmHi5bSpJDZpVXk=,1,0,,4,20161208,20161211
PJGvCMUA4LYj6TfuodFx1b1bvnFi5Po7UKmkqCuO0Mk=,1,0,,4,20170103,20170205
qWhVmDc5Zj7gNiFwDfNdP+lKE5wdoJaOt9gzcp+aIuc=,1,0,,9,20161227,20170103
O7MRooxEC+TVIw5Sigh9/52KihoILdxMDRhVNChLn6Y=,1,0,,4,20170107,20170110
okb71ClzBWJ1lKvB6CmGgPmfxkwZU9S7U1XwXNwrVxI=,1,0,,9,20170127,20180106
2DKL48lIg0rw8pprx2D7UtHOlb7hwAnd3hT6JX8il8c=,5,47,female,4,20160804,20170615
sPeiFoYyUBENbREPIeT/z/2OEvyntLt7A0XupmMFFk0=,13,19,male,4,20160916,20170717
y2x4mOD8ERdAR9Kc7H51zdvY0pqq2fLyJyoU3vWOP+Q=,1,0,,4,20161228,20161231
OW9iWnQqTEbQJOGebr4p3P/s20OLVwZAt2Q+1lRguVI=,1,0,,4,20161123,20161130
oxuVSLDEcinYxMtsVLfGafcIQm5ZsENFIRj02ghi0qg=,1,0,,7,20160621,20170921
bKcfnFadtHlBRKKS2mk2He4Uj7SKtpDrwzxN9pRlEdw=,13,29,male,3,20130113,20180909
7Ufso2/kfKOQuMCZl1UMyYL2Xu9uZwseNCPeYbqbuHY=,13,27,female,9,20110715,20171002
nVj6Bbg5I8JAy9oKUGr34VqF5kwqgDOKUVTZMBwa1Fw=,12,23,female,9,20080614,20080615
a+vZPmJ2gzuYaoDj5FedKhPmmi6GOTQ+fzVRpbWvyMg=,1,0,,4,20161207,20161210
FKET7PKneIlM1TupZPh1HRRqK/medq4Zvf0Eomuvkqw=,1,0,,7,20150814,20170913
TKdR36mVwG44RAjkZEsi2X9MC2rPi/ATjT9UVq/yqok=,9,32,female,7,20110713,20171003
OXdeskK/hMlsg/zPBOJ3O4I+lD18OgARwAHZg/8Gbbc=,13,18,male,3,20141011,20170917
ObZQVjZ7xwZuADQ6dt+j47P4cigvpS40TN0+UUqhjxs=,6,0,,4,20160622,20170915
CC0GF8erST7MA/I+Tdzz/xX+w4tDWKUaQWfSMhyXPp0=,13,28,male,3,20140815,20180316
RDWScHselj+nU6qz6rFwI2QsUDVT6wFyKskN9khdvKI=,12,28,male,3,20140121,20170916
A6vC2Cakn1k1FHsm5o/YgM1iJA4tDCkRTwrH4RseBt4=,4,18,female,9,20140910,20180209
en03HzUkmYuSqtC+H5hDI0mhbLRZxFPySMqpoKPXWnw=,1,0,,7,20131022,20170912
ugTiylR6Qet7iHKwTIvjlYRSGAP3vX6ECiyJ+CCz6u0=,1,0,,7,20160601,20171001
u+fsc3UtorWEoF6KjbmoW+15p7IFv6i0KMwSzEon1ZY=,5,40,male,9,20090124,20171029
2N1SQkE048M8Ln3xEfV6bIHengqJ4+uWEfCetS2UmOE=,4,21,male,3,20151212,20170810
3h58R70RqtOchbamQnyBz9dmQ/1RcOkjzNlDPp32ha8=,5,31,female,9,20070609,20171025
1Q3ys3ViC5tZedOm6Wh+rNvtUPRb9Wuw/izcDcaSn1U=,4,19,male,9,20120118,20171117
UzqfEVVyDl7A7soCH4wmGvTKyNM08SuFbyyPOUGixhE=,22,33,female,9,20060303,20170613
MZTT62/aQ3phB6ZpOrEvxFRdNXNekHMT9Fl8LqW/ges=,1,0,,4,20160411,20170612
6XNzzi8wuyvsOJOK075FtInTPlgf1Rj8H/qBHkoTGFk=,1,0,,7,20110121,20170921
yksmPfEbk4BWT2j/ZjK7M+Dm6u65ECIXkQaCqcXIkMM=,1,0,,7,20101025,20170918
142hhtsN60iEj6boG7o6IJSVJSdqcgmH1kri8r33j2A=,14,25,female,7,20150704,20170820
2FZtALktT96a0Cic8cLBto6/0+g0dO9i+4nT7eCv2DU=,6,27,female,9,20071212,20170505
DyqDOIjBzsUyPtdK779FWaxFx3+2exJUBJNA29GP2hQ=,1,0,,7,20151024,20170923
7RqBg2KQMrERfIr2g71UnxGESIXvdXDFlJvKcsSishY=,15,32,male,3,20150403,20170910
L6v8z04m0KPcYmHIBnUx4EtA2qsoFgED0XyNhP7if/g=,4,0,,3,20130705,20170918
J7rPz1vP3uV8AdbsklfhXikRnJAfb/KYIVLXYxfEsYA=,1,0,,4,20161106,20161113
vvCb86TfQkI3+VdkUhEbmKl82pjYPkSTsZU1cj9TLKY=,4,19,female,3,20120602,20170609
3SkG3nWUh6IX3twT8dIZR732d/ZV6dXm8Rkk3qPXtcw=,4,25,female,7,20130411,20170816
eNeDFq4QtH9KrXI+oApf4krJbAn7tor6mppQnwPVVcg=,1,30,male,4,20170128,20170810
KFF4HUp1K3uCpZ5rCLVfmtOfs7fwCU8rBQ1j1OuBYpA=,15,30,male,3,20160818,20160821
1bg4bn3O/loyg2HMlhR+1VBCEX0ROTlVdGdgLygAbpU=,1,0,,4,20170103,20170106
DYTU8001+CC4TnCyyJ81Kqy/f1grV0UmO8dQ7Uprr3g=,1,0,,4,20170225,20170228
oDVfDGhpuVcbWr65bCSvf1XzaB2Z+292A6J+y/WVS48=,1,0,,4,20161103,20161110
qz5XGps8KTPn/V44W6+hfv8hM/a8yo2KoxFFosKUcco=,4,26,female,3,20170201,20170204
Dihi9IX894cH5+TuWlBC+EIgORkbeltD2lg25sptueg=,1,0,,4,20170214,20170923
IRsKGehoF/c6AuEVT8iCPji+k7rKkNKpfBkkCSZ0GDo=,5,43,female,9,20100807,20170914
pI6g8mGkUbGhsbRkyYTHUTexxm6LbvKBjdhSdNM3emU=,1,0,,7,20140720,20170922
/2A361q3cuoEFZ0FoMEWj8SIVRJyPpHZQ5ni6Oud88M=,1,0,,7,20141107,20171003
nHUrNMEUQmNf9UMWpMD1FD3LW1wajNajYur//nDqOgk=,14,20,male,3,20131003,20171002
PQ34i0acipNW1tcM5bnH6HwyFamK3Vigs09nk0r82HE=,5,33,male,3,20130411,20180128
nm1lOFCHA/J+eXOpFpa8ehJLwlTcPxy6xVLM7ATm9Uw=,22,23,male,3,20160626,20160629
Zn0a53uBIRMam8174oZAp0g54NlXJIQYepzspBH6epE=,1,0,,7,20130729,20170930
GneKpGhsfW1P6Yw28t4cu49Zfv/kE+LVqsK272DFu30=,14,0,male,3,20130821,20171004
ivMxqCQGoerQZvmC3cYPC6htbgC+P+k6vXzD5of195I=,4,25,male,3,20140630,20171003
PFnOglVdTe9VaXYWoaWxH3zVVx78Z0RqAxDvvqhuX2I=,13,35,female,9,20100810,20170914
7uceqNwwq76vXeFSPDpcI26amiDHTaENypaWdzW89l4=,1,0,,7,20160216,20170916
oyE5JTJQ38JPo3wmiJtbNTDWu+oxgVC0KEr9TcxIYHc=,1,0,,4,20161124,20161201
sGUeSoO4Tz0U6vtTmYc+BO4gHEVEt9Rtcu1qZR+XNl8=,5,36,male,9,20061118,20170831
ca3hBGdngk8wkpCEF9rsA+Y0E/JlOFDsZTAUFdndykI=,22,25,male,9,20090706,20171029
bYJGiK+cApxZhyV+6WZ1gHuKrd3SOFcgis8jf52szQg=,14,33,male,4,20160123,20170921
8K55aUCQDvf+URHvqBIlbsNQLGfyCAgtj6ropr6KecQ=,1,0,,7,20150731,20170803
nsqZEPGbpnRUKjAwZ9qrfIFAlh+h/5R6K0cauuu0Ilg=,13,56,male,9,20111008,20161224
ok5o26rP3GuYLdl9m+VpdfnKC0nta0fxDhmfggkgkdw=,13,41,male,9,20120719,20170930
ZmuhKW/qF38k7PoDbu1zVdjsMz+5dUZcGWzxISeeb5M=,4,26,male,4,20151126,20170915
F63PSTg7GHBvuRnJvD6Bj25XlenCvjLe+cRKEoDzu9w=,1,0,,4,20161204,20161207
dbXOy+thYKBEj1KVz9tfl2P4GKElb4U44+PFX9VoOy8=,1,0,,4,20170212,20170713
lyKaN/wExYKm+9HZ24nTnyBahS4e+mcCxjqLsM3Gqpw=,1,0,,4,20161224,20161227
rIJNQwcFBQaibOHO4FdNN6SvqDl8iKQsqK2MxChtIAE=,1,0,,4,20160817,20160820
BbhKrcyyy3kj+kwmtjvngJdVEtVi0d6+gKsjuyvukSs=,5,19,female,4,20160905,20171005
VAs0k8/mvZVmS9ZEZNmWZ+U0MxYKJOfWAmATTC0YOuM=,1,0,,7,20170128,20170930
Yf8Mep6dKOLcu6Z+4qmupQZHnckJK18V5RC7aDusZDo=,1,0,,7,20160103,20171003
WcnIPwRYAG0bTc+WvTDDEudXnpk+5d6xpmVpBpe2qlE=,13,31,male,9,20060224,20170930
HDvYHk/lCkm6aZi6kI0HPuQms1rtssgGHHPsmisXuSc=,14,17,male,4,20160204,20170101
Tw86FU0L0XzrEn5tuCRftgFooJ+a2fVNbAKSN74GlIA=,13,21,male,9,20110523,20170910
S++sKpKgBXfpQd5zOneJdLgVb4XUiY5ht8vashYRVUk=,1,0,,4,20160218,20180227
nWEXt/VTTEVw8rlHyp8FSNSAy+4Nkdr1e5RR+qfaBhg=,5,0,,9,20100922,20170924
WGEozz3GIJbnx5q1HVaTGE863LvG8pYKQXJJOX8+SiU=,13,29,male,3,20130627,20180113
rYSwzzbV7YRa8e4tZQvIQqy2v7RJQmdSbgProPaYMSg=,1,0,,7,20111227,20170930
l8ESxvOr0wKT/Gxh8QcErnfWmK8Aex/fp51DyonreVc=,22,22,female,3,20150810,20170914
6EjngrUEypTfiXyZYl5EadutjzIjwYwG9X+UEdAko7I=,1,0,,4,20161218,20161221
IoEmXNaoEKHqVqeD95/Lad5mOgya0vmDDsMyPPwzKhE=,1,0,,4,20170204,20171007
Y73WvHTbYqLAn+1JQ/B8JbYmG4bHcNySJi4+508h3kU=,1,0,,7,20160815,20171006
Q8QvFu6hI1Bi+LZiplunX7ilQXl++TJwhCx70fPpouU=,1,0,,4,20160614,20161231
Dg7Ow+5aTvi/HQfM503h+mYWeFOCirjX5qYluI1ui6M=,15,29,,9,20150723,20170925
lx2OX0wPVt8GBq8QcppTQbBx7hDgiXIIOGcc+MCMEmY=,1,0,,7,20151112,20170818
OBO7HsDfoVcgT8yaWArrQgRkkHfkSR3ug4bDy0QhhAo=,1,0,,7,20150725,20171005
wQZdo+B6yNp/D9/IoYdoJ+kAu2zXM5nHkZh4eADYyOw=,1,0,,4,20160316,20161109
HqRvFZMC56xQe1cU6eX8GKGcFx8bh/pC0v5UaBXj4Eo=,12,27,male,9,20100517,20170425
jQXUoaRdZbut+5JmPjzRQzGH5Chb8DjqZjbdBdL4o/k=,13,0,,9,20130602,20171220
Y2y6QGNKTC1g+pgIFkkJ7OyL2uzAPHPvNHmf+DMljLQ=,13,34,male,7,20101202,20171002
tss/R9rOGkO48yq1QhGz6XqbVrh1xUd1Swdu/P+OwHg=,5,34,,7,20110627,20170922
o9cvqNhvdc1gB8ryMwbSC1+XKESwPSH2KnIHKaPZ6IU=,13,36,male,9,20090112,20180213
JzYn8JIS5qs0DPSToraQSs7OJ4giS3vE+Op+I74ajOs=,6,26,female,3,20130629,20170911
