msno,song_id,source_system_tab,source_screen_name,source_type,target
gL8rPt5443Mn2vAVXbBuY7IB0haVmgkYC1VOK+p/PDM=,2oNvM+pm2OrgVOR6ogzOWpDFSgM34W2GKyuj9s9cnTU=,discover,Online playlist more,online-playlist,0
gL8rPt5443Mn2vAVXbBuY7IB0haVmgkYC1VOK+p/PDM=,GRaVokpHF2Uk3hgKnyJ2mDSmHvie4lyE0i6l5rA2yWU=,discover,Online playlist more,online-playlist,0
gL8rPt5443Mn2vAVXbBuY7IB0haVmgkYC1VOK+p/PDM=,qHD46j2HpNipwKHtoE0035AIr+FAdNYaSi1VNT3gACk=,discover,Online playlist more,online-playlist,0
gL8rPt5443Mn2vAVXbBuY7IB0haVmgkYC1VOK+p/PDM=,eb2X6wyODs13SdC6tDZw3hHcZiySw67y5hySDM6seHs=,discover,Online playlist more,online-playlist,0
gL8rPt5443Mn2vAVXbBuY7IB0haVmgkYC1VOK+p/PDM=,Tp37bk/x3F8bFpANiXXKtuLaaNtHDeQwsNUxYHNE4VY=,discover,Online playlist more,online-playlist,0
EgcYJ/qVVFD5g4I66JjB6QKZLN8AC3qxjALbX/9mAvY=,K+Xw1ZfSZ2KnQF41/4u2sskD3R6KdfhYWbSrbUXrWYw=,my library,Local playlist more,local-library,1
EgcYJ/qVVFD5g4I66JjB6QKZLN8AC3qxjALbX/9mAvY=,a8dfA4QN17lrjUXI4DV+DqvaN3/8MdUceUjLpkfkyUk=,my library,Local playlist more,local-library,0
gL8rPt5443Mn2vAVXbBuY7IB0haVmgkYC1VOK+p/PDM=,nW60n6qAGoytY/yX4w0r1IT462C9Xs/ZxbV6MLDSpUk=,discover,Online playlist more,online-playlist,1
gL8rPt5443Mn2vAVXbBuY7IB0haVmgkYC1VOK+p/PDM=,WDhQhhbq+bwhBY642Fx3e5eGBdvqzzXmwiouCaVI0R0=,discover,Online playlist more,online-playlist,1
gL8rPt5443Mn2vAVXbBuY7IB0haVmgkYC1VOK+p/PDM=,+bXHmkz7OOdkDZOl68QIZA2Xg98fD6bwS6vA+8Mk7oQ=,discover,Online playlist more,online-playlist,0
gL8rPt5443Mn2vAVXbBuY7IB0haVmgkYC1VOK+p/PDM=,BwDDym6Tp7EnGudWBGJyjONZeX0/4ndu5PETiPWzav8=,discover,Online playlist more,online-playlist,0
vtBBQcqDQZuwpWrM56d0N/G10Gv6IVWR/PEE7u3gTCM=,oDG5WCyUlb9i/Sr34Fljeh0YsONZKxl+7jjUw27vm5U=,my library,Local playlist more,local-library,1
vtBBQcqDQZuwpWrM56d0N/G10Gv6IVWR/PEE7u3gTCM=,INcv4JRTwBNhX8rXz+XWKeTXY2jCDvR1YpD61Gy4zi4=,my library,Local playlist more,local-library,1
vtBBQcqDQZuwpWrM56d0N/G10Gv6IVWR/PEE7u3gTCM=,jwtPsnUDtcvg4p+nmDTToRTsPuvCfZZV7xR1NqOtjFk=,my library,Local playlist more,local-library,1
vtBBQcqDQZuwpWrM56d0N/G10Gv6IVWR/PEE7u3gTCM=,bTt9CSMzSUpY9Hxz8yvmUNn4xw6hPeFzyqnOJ3+z7q8=,my library,Local playlist more,local-library,0
vtBBQcqDQZuwpWrM56d0N/G10Gv6IVWR/PEE7u3gTCM=,5GK7VfnddYFs21pMCU/lFqJXHtxW5Thx1clB5XBFLsM=,my library,Local playlist more,local-library,1
vtBBQcqDQZuwpWrM56d0N/G10Gv6IVWR/PEE7u3gTCM=,ufYr6Zh02X2MQXouiX1H6/uV6RCDgMp77ynSGInbRC4=,my library,Local playlist more,local-library,0
vtBBQcqDQZuwpWrM56d0N/G10Gv6IVWR/PEE7u3gTCM=,PWtszF5UA4xwWYBNp4n7l+bixobtGI2E7Q+I265Ey0w=,my library,Local playlist more,local-library,1
vtBBQcqDQZuwpWrM56d0N/G10Gv6IVWR/PEE7u3gTCM=,JN8XYoc7IXZTmzCqewCrqUjnSOIwvFsanbrajmaZSck=,my library,Local playlist more,local-library,1
vtBBQcqDQZuwpWrM56d0N/G10Gv6IVWR/PEE7u3gTCM=,x4R8XJOLjg1x1cvqdCgJXkq0fUOIyU7JQyfzApEZMfs=,my library,Local playlist more,local-library,1
vtBBQcqDQZuwpWrM56d0N/G10Gv6IVWR/PEE7u3gTCM=,7+lHFYrzIV3SSBbNlm1HjuFoEDbt6c28QaZtDNEM6Kc=,my library,Local playlist more,local-library,0
vtBBQcqDQZuwpWrM56d0N/G10Gv6IVWR/PEE7u3gTCM=,BT6V6NkfXBGrt5z9Qvso/ITCdLcRXWPewyUO3IctBeE=,my library,Local playlist more,local-library,1
vtBBQcqDQZuwpWrM56d0N/G10Gv6IVWR/PEE7u3gTCM=,0kblelc8Kf0Z0ifSOXlvcqHaCvjGxFCCQZd60oi8Vu4=,my library,Local playlist more,local-library,1
vtBBQcqDQZuwpWrM56d0N/G10Gv6IVWR/PEE7u3gTCM=,ymW6aMqiTM8jl6AixM0EML7ztV0Fop2el7uWI4HCRDQ=,my library,Local playlist more,local-library,0
vtBBQcqDQZuwpWrM56d0N/G10Gv6IVWR/PEE7u3gTCM=,Ot8WIXZXzvgZeZoCwcimfORgLbZJJdslmuvO1ufZB7k=,my library,Local playlist more,local-library,1
ftGPc6Ndg0jdJOidDgjr7oSqxYlJuUili5+HAnr6ozI=,91jEIb9HDytowpOj2G1AZ+UYE4nqf6Pc7VhUYiVQtDA=,my library,Local playlist more,local-library,1
ftGPc6Ndg0jdJOidDgjr7oSqxYlJuUili5+HAnr6ozI=,lpehYTGIoMuZRbdiEiXEBJbsZ/UhTV0XYxE1EOablJA=,my library,Local playlist more,local-library,1
NNhahnUMUg2Y61LjB0RPAoGep19PBYNPYLbaeefX2l8=,750RprmFfLV0bymtDH88g24pLZGVi5VpBAI300P6UOA=,my library,Local playlist more,local-library,1
NNhahnUMUg2Y61LjB0RPAoGep19PBYNPYLbaeefX2l8=,+Sm75wnBf/sjm/QMUAFx8N+Ae04kWCXGlgH50tTeM6c=,my library,Local playlist more,local-library,1
/rUZFrV2yC+UKbqVgz9lfO6oLtLKRT04gevIgMDb6iQ=,VzGcoqmaBi5uT1J2ciqNS6OkXiEM2o/PmA6P51Cq6/k=,my library,Local playlist more,local-library,1
eu6en+SFB68vdFG68nPG+5UhpYGs8x+dLfuhJx0m0nI=,0zje5O1RdrSKeMe/YRDDlY1NWlUutHXjA9/t9OYmaxU=,my library,Local playlist more,local-library,1
eu6en+SFB68vdFG68nPG+5UhpYGs8x+dLfuhJx0m0nI=,p0vznXPDpqFXtJzcvx4f9NxqLDC+1PQ9/Prr8kUdSuc=,my library,Search,online-playlist,1
eu6en+SFB68vdFG68nPG+5UhpYGs8x+dLfuhJx0m0nI=,nBx7oQ2ZkXrekmvkMnTwjBjkHocxlxAMX5fb9KhdbXM=,my library,Local playlist more,local-library,1
eu6en+SFB68vdFG68nPG+5UhpYGs8x+dLfuhJx0m0nI=,IKMFuL0f5Y8c63Hg9BXkeNJjE0z8yf3gMt/tOxF4QNE=,my library,Search,online-playlist,1
eu6en+SFB68vdFG68nPG+5UhpYGs8x+dLfuhJx0m0nI=,ysj561WvAVoz8fwqhAmAipWOohmKgEawBRzxAdKj+Zc=,my library,Local playlist more,local-library,1
zRfOEH4Bl09lWEbWtYVEp5CffQ5VBDcSNFLumK291As=,AKTIJaBkEp2G1XxFDhl983PaDuchVp9YI8ooV7S0Bl0=,my library,Local playlist more,local-playlist,1
zRfOEH4Bl09lWEbWtYVEp5CffQ5VBDcSNFLumK291As=,QJfs7423ZHDjrT2kxCIdw5QY7tUK1V4CwJVK59ykw10=,my library,Local playlist more,local-playlist,1
zRfOEH4Bl09lWEbWtYVEp5CffQ5VBDcSNFLumK291As=,Hm6XvaHX1B5PGuxoQRkE4IPAZurgo7FbBEKToL5q8YQ=,my library,Local playlist more,local-playlist,1
zRfOEH4Bl09lWEbWtYVEp5CffQ5VBDcSNFLumK291As=,AUobXXRSri5IRnB/35wnYJzPwnmxWYmV/9BN81B0ZzE=,my library,Local playlist more,local-playlist,1
zRfOEH4Bl09lWEbWtYVEp5CffQ5VBDcSNFLumK291As=,3c+GVT6Qo+Vdvu8YYBgxUTSqA22J5W41rYsJ5yP5/z4=,my library,Local playlist more,local-playlist,1
L15UCLmUJWnPSKfdoRu6Yxq8+SuLzQFokrt2l8IK2SE=,dxLZ9Dtt8caA+j7izGZ3BgWb+/G9Px/LUfrbH05eCM4=,explore,Explore,online-playlist,0
L15UCLmUJWnPSKfdoRu6Yxq8+SuLzQFokrt2l8IK2SE=,2yqH96RZ6k3HHAe3vircprM7U2TEhMLeTDi7goNoOms=,explore,,online-playlist,0
L15UCLmUJWnPSKfdoRu6Yxq8+SuLzQFokrt2l8IK2SE=,MsM6KQa5/9G61RAQqEF5qKEepGIzKR8tPPMF3QeGiUY=,explore,Explore,online-playlist,0
L15UCLmUJWnPSKfdoRu6Yxq8+SuLzQFokrt2l8IK2SE=,aaosaazotfFOGS0pdK4RLNmLtezYXub2Gb6T6YGGObU=,explore,Explore,online-playlist,0
L15UCLmUJWnPSKfdoRu6Yxq8+SuLzQFokrt2l8IK2SE=,tLXAMowdEmYF7Rct/4ILVFvNY4N/uUVx+tfMdit2Nek=,explore,Explore,online-playlist,0
L15UCLmUJWnPSKfdoRu6Yxq8+SuLzQFokrt2l8IK2SE=,JDD6oAiQ4FsGa5MVpfR3mJMf7NZg0ZwcAN4Eh5FoV+w=,explore,,online-playlist,0
L15UCLmUJWnPSKfdoRu6Yxq8+SuLzQFokrt2l8IK2SE=,+u3iqLNaEoGlLwRbnbU0kM3CjctokMh1MPRFLrrzuQQ=,explore,Explore,online-playlist,0
6TLiP+Wi3SBuTKyDmEjdaeFOAKP6/zrG2+oDEvo6QGY=,m1ZlFYj1xB10+BRzOi/05z06h7dbQeEF6cCGmCxdjko=,my library,Local playlist more,local-playlist,1
6TLiP+Wi3SBuTKyDmEjdaeFOAKP6/zrG2+oDEvo6QGY=,zVzlkFItud6fDiF/1KerCYikIsLDFrKnd/QDhe1ys3g=,my library,Local playlist more,local-playlist,1
6TLiP+Wi3SBuTKyDmEjdaeFOAKP6/zrG2+oDEvo6QGY=,42jJp7244aaJHQbALJ+XbOx+v2dMAy3Dmwmv4gWKO50=,my library,Local playlist more,local-playlist,1
+1a0wTElsAMdYysWZk1uBxeLnjxIc4vB2EznisNlpVw=,vjJwYyDn6ZNLkB8tQywlhmQe+xS4gNl5w2hIHlrE374=,my library,Local playlist more,local-library,1
+1a0wTElsAMdYysWZk1uBxeLnjxIc4vB2EznisNlpVw=,zjS5wHIasYC1NSXxwA6JBl/cJeYSH2+pM9TU570ybaA=,my library,Local playlist more,local-library,1
vBdAIacf0YC/KUFaFll6MHlDkBoytHcXAUQoyocAqXc=,lpC6TjN6H8i5DoMOW33bJi0azTIm/XJBnwqifrhqTFc=,my library,Local playlist more,local-library,0
vBdAIacf0YC/KUFaFll6MHlDkBoytHcXAUQoyocAqXc=,QyziZ5ibSCTC3FB5ygx+ERuaDvaV+O6hPkRprJA0ep8=,my library,Local playlist more,local-library,0
vBdAIacf0YC/KUFaFll6MHlDkBoytHcXAUQoyocAqXc=,vV5gyfmOkfSAAofuVIO5qJQmXwGOJnbBIW4pw/kd8Oo=,my library,Local playlist more,local-library,0
vBdAIacf0YC/KUFaFll6MHlDkBoytHcXAUQoyocAqXc=,noCEdXIa/z1BUwbsKA2ewW+TN+FJx9FXODUbLduPNrg=,my library,Local playlist more,local-library,0
DZrCPrl7mH1J2X8aMCrq+DzeE3DT+mjNIsLKOZfwUg4=,YOcFhs4/oIc6A6/FKsq2xkGTISDjJH/zvWGrz+Bk7V4=,my library,Local playlist more,local-library,1
DZrCPrl7mH1J2X8aMCrq+DzeE3DT+mjNIsLKOZfwUg4=,79v1GY9pi+mTXqzZtKDUEWmSz7SRacyI3FxAMqUoy34=,my library,Local playlist more,local-library,1
DZrCPrl7mH1J2X8aMCrq+DzeE3DT+mjNIsLKOZfwUg4=,S0JerBMT2gvkCsUWVNIKaobFIMUvsuxM2tqbUg7FDk4=,my library,Local playlist more,local-library,1
DZrCPrl7mH1J2X8aMCrq+DzeE3DT+mjNIsLKOZfwUg4=,RL5pk3IUmdveT6HKPtkpwIaDzz81x+TCcSoxxyd2avM=,my library,Local playlist more,local-library,1
DZrCPrl7mH1J2X8aMCrq+DzeE3DT+mjNIsLKOZfwUg4=,fLcg1JwIF80DBi1D5gheP1WuO4IXt4HFSd19TZ6y61M=,my library,Local playlist more,local-library,1
DZrCPrl7mH1J2X8aMCrq+DzeE3DT+mjNIsLKOZfwUg4=,6ZBAqxWjy6gYrezREHn9fO5q5JgKkZQgePWrghP/2YE=,my library,Local playlist more,local-library,1
DZrCPrl7mH1J2X8aMCrq+DzeE3DT+mjNIsLKOZfwUg4=,ipH8Ff6lJyGGZ1ma8358EFbFfMcVFgzqgjCpwZJt+O8=,my library,Local playlist more,local-library,1
DZrCPrl7mH1J2X8aMCrq+DzeE3DT+mjNIsLKOZfwUg4=,AmTifVVcmhNutPN21pBMQFzDwXm2uYAC/Oj1iQNE6zo=,my library,Local playlist more,local-library,1
DZrCPrl7mH1J2X8aMCrq+DzeE3DT+mjNIsLKOZfwUg4=,IalglQoXdM6FuIr7GkLXltQHqu762nd9HRgkcdSygm0=,my library,Local playlist more,local-library,1
DZrCPrl7mH1J2X8aMCrq+DzeE3DT+mjNIsLKOZfwUg4=,kA3KWZqjuevEqDgZAQVx5c/2A79feOQquPvFIRBdjbc=,my library,Local playlist more,local-library,1
DZrCPrl7mH1J2X8aMCrq+DzeE3DT+mjNIsLKOZfwUg4=,YV9dYfNg7kf1CXy2eWXGoRfA35hj49BnvN7Yw8K0RSc=,my library,Local playlist more,local-library,1
DZrCPrl7mH1J2X8aMCrq+DzeE3DT+mjNIsLKOZfwUg4=,dLyPdyY5j/LIfSkvZnTq1beQJd5xKoKHUlOFu+b1mzE=,my library,Local playlist more,local-library,1
z9atsqBsIBKvlgwtJEDCeAQ5EZYXmwdhFu41CRu/E+E=,IhNTvk4edMSv0PCLIS6Ry23aEYtKEA/KwbJNi1OV84A=,my library,Local playlist more,local-playlist,1
z9atsqBsIBKvlgwtJEDCeAQ5EZYXmwdhFu41CRu/E+E=,UxcbRAbVfjfVK6pUz6+/Rtr9iZ4OotaNyc3+rKlAekQ=,my library,Local playlist more,local-playlist,1
z9atsqBsIBKvlgwtJEDCeAQ5EZYXmwdhFu41CRu/E+E=,8fziP2UTocbUwvvG6N1LdF5Qe9RyS8pwwYJKkHlAKV0=,my library,Local playlist more,local-playlist,1
83n4cFiF/SaXN/M1jdHwFTMKgvZ1U5mx4TS3Y46e0Go=,Zvu9ZyjUdSVounXJbRejophJmgeup59NR+UiPmnhFZM=,my library,Local playlist more,local-library,0
hDrZP3wE9UhGIBt/a4oMoxN+YmU4sL/ushvPktc5rN4=,LyKcLa/87kcZtzeyJRjtHmr+49ePYLD1xLDJA2jy67w=,discover,Online playlist more,online-playlist,0
hDrZP3wE9UhGIBt/a4oMoxN+YmU4sL/ushvPktc5rN4=,uU25S9DwPV4TqXMQARkCe7V4uGce7gUL5+9bKCeQNDM=,discover,Online playlist more,online-playlist,0
hDrZP3wE9UhGIBt/a4oMoxN+YmU4sL/ushvPktc5rN4=,o+yOlZiPhu4XVtYaB/krJuPwUT7GPsFhImUe5Sv5wws=,discover,Online playlist more,online-playlist,1
hDrZP3wE9UhGIBt/a4oMoxN+YmU4sL/ushvPktc5rN4=,R23KlkFjtf1osIhEW90OdF/jT2W7wFl2fGl4sdI1L3E=,discover,Online playlist more,online-playlist,0
sLfjPZmRnL922u8WmEXfJ6T+k2wqwsGqhR6AJhqYegE=,XNlkVU9XtZGbCgtpX3yUQ12cxyqEaCSi8YV5iIlFiMM=,discover,Online playlist more,online-playlist,0
sLfjPZmRnL922u8WmEXfJ6T+k2wqwsGqhR6AJhqYegE=,wa4qEKvnPzZg0MkEngIG2O22nmD+GBdJaYNRhbysMDs=,discover,Online playlist more,online-playlist,0
sLfjPZmRnL922u8WmEXfJ6T+k2wqwsGqhR6AJhqYegE=,0Uh9IrDF7jV8QftM9nMvnktAn5tnj63jx1scnK+gsjw=,discover,Online playlist more,online-playlist,0
LxfIvtDj+f+3XFreJe9FET/osOASyHevAyuO+BzgjeU=,TVtxD8qAAl8KeA5CU+1c4Pg6+/PR3vK2vYMnY/eSGho=,my library,Local playlist more,local-library,0
LxfIvtDj+f+3XFreJe9FET/osOASyHevAyuO+BzgjeU=,a9D+qtp5dkwrzum8olSjfFkceCFE8jK62iJYYW1Bwsk=,my library,Local playlist more,local-library,1
LxfIvtDj+f+3XFreJe9FET/osOASyHevAyuO+BzgjeU=,Jw0CAzRAZCaiRzBJAjoGGqY+cVxBX4z+V/oeJ7muYfU=,my library,Local playlist more,local-library,1
E8tKFlbWSriXzy8HmcAWLMCqh687Gh34df+02YKpFJc=,j6OKHSebN21g2JBq00WBZYA6PIBKe1MMrfjxhtv7a3k=,my library,Local playlist more,local-library,1
XSCU5+AeC8p9xWYtOoZZ5ohpqf26127jMmciJ6mtnoM=,gwRmGOJIyn7tD2XPTWXj+Pz+44+NYyRxuNRGFn1R0FY=,my library,Local playlist more,local-library,1
E8tKFlbWSriXzy8HmcAWLMCqh687Gh34df+02YKpFJc=,podlycp3c6tOEDw7q8iQBVgvFjiMpkWWXTlXljGdbTY=,my library,Local playlist more,local-library,1
XSCU5+AeC8p9xWYtOoZZ5ohpqf26127jMmciJ6mtnoM=,78w25Ysgx+7z9JWQwlA3ypIpPvKBz6afDGLnp1OZUcw=,my library,Local playlist more,local-library,1
XSCU5+AeC8p9xWYtOoZZ5ohpqf26127jMmciJ6mtnoM=,DRKaam17081KDEnqvglp3wR6j+mjeLouztW6q9R4QZ4=,my library,Local playlist more,local-library,1
XSCU5+AeC8p9xWYtOoZZ5ohpqf26127jMmciJ6mtnoM=,RRzk5u2HPuRk8kKW0tgA4Z7o71hBbzic4BEzf3OTJ/8=,my library,Local playlist more,local-library,1
vJ8+r2ME69jygeALJOYonZV1HP6HXKderjN+cu8h+lY=,E/b+7QWv/HguM/u4uQXY1/2jeiFsxst6FRK2shsNHiU=,my library,Local playlist more,local-library,1
vJ8+r2ME69jygeALJOYonZV1HP6HXKderjN+cu8h+lY=,19wxlquIECyFmRMSEz8ygS9AuqZQhzhCtHY2cvRxuY0=,my library,Local playlist more,local-library,1
okSXuuy3m4DLIX3mxXW0f2AqugcrFpTI2IeCLZcP3rA=,T86YHdD4C9JSc274b1IlMkLuNdz4BQRB50fWWE7hx9g=,discover,Discover Chart,online-playlist,1
2BSIeDxYbN2LBNEvf53ubbTy6pKwMSOuLaAbr/AmdRM=,1+OW2TtyFAiEwmYuyKvU8g2BTwR0VgSm4+3660aQBSg=,discover,,top-hits-for-artist,1
2BSIeDxYbN2LBNEvf53ubbTy6pKwMSOuLaAbr/AmdRM=,q0Gg5UJxG8BEYkohIlQEzXowFVo85staNeTdZlxHGU4=,discover,,top-hits-for-artist,1
0A6c/rTplsKQ/q4ug8orB3f9fPvIRroYufvCfQ2JIpw=,Kcbfx5qdmT4/5WsgkSP6E3iql5izkl3y3CGWlhCfSbo=,radio,Radio,radio,0
2BSIeDxYbN2LBNEvf53ubbTy6pKwMSOuLaAbr/AmdRM=,LiMdjjnDyEnL+tUuQXtutJYsEu5sufVG8dHOFqmQmEc=,discover,,top-hits-for-artist,0
3UNf/BPbhoTKj5xRbKmZnX9wSNnaNIKr3P/1WvkHTJA=,tLXAMowdEmYF7Rct/4ILVFvNY4N/uUVx+tfMdit2Nek=,discover,Online playlist more,online-playlist,0
3UNf/BPbhoTKj5xRbKmZnX9wSNnaNIKr3P/1WvkHTJA=,d64buldn2PQKPfDJNGYLH4RR0CsWhYj1g/I/Pt+Ud+E=,discover,Discover Feature,online-playlist,0
DWXrP87xAsjs/ypGmqBQ0EtQ0uRaWydPymI+8hXH7dw=,9HLllVWGnHTupXV4fMo22sz3zQj1m9sctX0Ugs1qpLQ=,my library,Local playlist more,local-playlist,1
DWXrP87xAsjs/ypGmqBQ0EtQ0uRaWydPymI+8hXH7dw=,HXJ2K6f3ypfbgECHN8SZU4rO4+UvovEkzA0gvdZ8hHo=,my library,Local playlist more,local-playlist,1
DWXrP87xAsjs/ypGmqBQ0EtQ0uRaWydPymI+8hXH7dw=,+LztcJcPEEwsikk6+K5udm06XJQMzR4+lzavKLUyE0k=,my library,Local playlist more,local-playlist,1
DWXrP87xAsjs/ypGmqBQ0EtQ0uRaWydPymI+8hXH7dw=,a3qn47hArsvbQda8K9UKsAz39666ng0hB1efVDsY23o=,my library,Local playlist more,local-playlist,1
72YqT4N8i98csenWL8ts0j4i5HZ4CLhgVWPp8WPGacw=,+QHBcF9ei9nhEJl9A+385mP0ztuBqVG6R4vijsNx7Uw=,my library,Local playlist more,local-library,1
lFQM2AQ0IIifeOgmnRDSFEuWfh7XQZm0Z+O6K696CQk=,mmILPldZ3VhTHphsWxdWURzPtabKc0JojygyrmKCIE4=,my library,Local playlist more,local-playlist,1
72YqT4N8i98csenWL8ts0j4i5HZ4CLhgVWPp8WPGacw=,gu/lHDjq6qqpU7r3CQkvRpGF9kqc2Mrn9CZhb7jrFvY=,my library,Local playlist more,local-library,1
72YqT4N8i98csenWL8ts0j4i5HZ4CLhgVWPp8WPGacw=,QO1H+gjwGMo4V6rfKHZh/w5W6/nAGuq6yfJM1Z7rFuo=,my library,Local playlist more,local-library,1
lFQM2AQ0IIifeOgmnRDSFEuWfh7XQZm0Z+O6K696CQk=,B1tBfIero0oxOaRig9InTiPOYJ64wogij6ey3++Lhy8=,my library,Local playlist more,local-playlist,1
lFQM2AQ0IIifeOgmnRDSFEuWfh7XQZm0Z+O6K696CQk=,mss2Tx6MFuZ32fHOrLC5g0LJZNoKaBK1vGDXJwcNBvE=,my library,Local playlist more,local-playlist,1
ns4fm3c03nCVr7bSgVRS8bKFnL1THejhJYC2PL6epx4=,JdAFz/aGqDGaQubQJowaKBWWNoSoJ0tysoqSvQHfCBg=,discover,Discover Feature,online-playlist,0
72YqT4N8i98csenWL8ts0j4i5HZ4CLhgVWPp8WPGacw=,evGZyr1ij7IVX5yggA2Js9YDu1BtSQxIqckRO17lK3c=,my library,Local playlist more,local-library,1
ns4fm3c03nCVr7bSgVRS8bKFnL1THejhJYC2PL6epx4=,qWnV4Ay32sigLteYmhXwmqesK9hAQXc4QSNpmYgkSBE=,discover,Discover Feature,online-playlist,0
72YqT4N8i98csenWL8ts0j4i5HZ4CLhgVWPp8WPGacw=,JtYCK/iasv2UfbtsBcaQXv3o8fD8ARIbZRIwrRNVuaE=,my library,Local playlist more,local-library,1
ns4fm3c03nCVr7bSgVRS8bKFnL1THejhJYC2PL6epx4=,26y68HPhpOLfkb6INBqAmkDk7sujIVbJ8fLtksr8NS4=,discover,Discover Feature,online-playlist,0
ns4fm3c03nCVr7bSgVRS8bKFnL1THejhJYC2PL6epx4=,xbSxoUkqwTUPBpezF5fKzvstj+M40y7NCAMi3L7Bmck=,discover,Discover Feature,online-playlist,0
lFQM2AQ0IIifeOgmnRDSFEuWfh7XQZm0Z+O6K696CQk=,5N7G9KZC7fAT/N/NRgWSk70OM+Pcr3PwKnt4uKCaiSI=,my library,Local playlist more,local-playlist,1
cw6lgmQ5RS1IsT1LsLFh/6+lJGwXXBEz3dLUYeUxkcY=,9Xxvd9J4SpEakcmoYTvt+ekTW15btrc+DKumBSTJZU0=,discover,Online playlist more,online-playlist,1
cw6lgmQ5RS1IsT1LsLFh/6+lJGwXXBEz3dLUYeUxkcY=,THqGcrzQyUhBn1NI/+Iptc1vKtxBIEg0uA8iaoJnO1Q=,discover,Online playlist more,online-playlist,1
cw6lgmQ5RS1IsT1LsLFh/6+lJGwXXBEz3dLUYeUxkcY=,zx4aCmk+b/uPmvESsG8ekvi7qWmifSPNMXg1i8wyG8Q=,discover,Online playlist more,online-playlist,1
swCIOSonFHPGQpJPMybADp1NDMSQmH1AaiAgY27LK8A=,t4sM1m/PufOFT8Jcna/jhGc8X9vCR12gzd0KHGVavYQ=,my library,Local playlist more,local-library,0
swCIOSonFHPGQpJPMybADp1NDMSQmH1AaiAgY27LK8A=,wuHbz4KnOF0VSX9KFYLDggRfZsBIASDl854zTSVgwww=,my library,Local playlist more,local-library,0
f/24wFBHOn3DvUd1IBu5rJDyCPwXnAEV2YSh51F8BYY=,6pk33JfJ1h5vwE2fJiYJy4f/qxP/YupTStYNruXPjAg=,my library,Local playlist more,local-library,1
swCIOSonFHPGQpJPMybADp1NDMSQmH1AaiAgY27LK8A=,ksX82xSdcmwt6r5bvibTF0WCV+7XH4kOOhOaZhQURac=,my library,Local playlist more,local-library,1
f/24wFBHOn3DvUd1IBu5rJDyCPwXnAEV2YSh51F8BYY=,d1R84SFMS1NRcU/vidMAqK+iF7DcO6nXxsYAm9NkjN4=,my library,Local playlist more,local-library,1
f/24wFBHOn3DvUd1IBu5rJDyCPwXnAEV2YSh51F8BYY=,B2jGIdcFp/C/jeFaJdOwrw72q0kEetFFo+fReLkd6o0=,my library,Local playlist more,local-library,1
swCIOSonFHPGQpJPMybADp1NDMSQmH1AaiAgY27LK8A=,ww+CDFPj95pGtpwshatIEpf/Yi5DwkneE1N6/ebjqM4=,my library,Local playlist more,local-library,1
swCIOSonFHPGQpJPMybADp1NDMSQmH1AaiAgY27LK8A=,bAzlSJIaITgLP8y9/YGlhTQRic40d91u3YfouqecyIg=,my library,Local playlist more,local-library,1
zIVDNYrxuU1XALBSVZtZgwSWFK3ds3Ac9Egoy2h4304=,ep0VJDamUus+MdcyZDW2gVDhv6kMtabZOnpaz7ueZxQ=,my library,Local playlist more,local-library,0
ceyepOn1kxsO0rMtikENPSKlxgYspGJ640AduTcYg68=,XfVR9j6qLBLbjzNh7uKx5z+NFOF+IpDZ46g8iC2eL6Q=,my library,Local playlist more,local-library,1
zIVDNYrxuU1XALBSVZtZgwSWFK3ds3Ac9Egoy2h4304=,5mxWHGxKe3XUEmZar4MrwlNbftTt+OZxjieQ2jgCquk=,my library,Local playlist more,local-library,1
zIVDNYrxuU1XALBSVZtZgwSWFK3ds3Ac9Egoy2h4304=,9DhlODR3ci5fMvwczOynIvHhLB3oUDfDyYmK+udXguc=,my library,Local playlist more,local-library,1
zIVDNYrxuU1XALBSVZtZgwSWFK3ds3Ac9Egoy2h4304=,3zQIM97dpsMsf0mLzYLfLN/jwYMaF5jrakrKyCpYV4I=,my library,Local playlist more,local-library,1
AsQZBqirWGsxmQ/0TuPn4f/n5/eklIK2vI9sZIbkhBg=,8Ckw1wek5d6oEsNUoM4P5iag86TaEmyLwdtrckL0Re8=,discover,,top-hits-for-artist,1
AsQZBqirWGsxmQ/0TuPn4f/n5/eklIK2vI9sZIbkhBg=,M9rAajz4dYuRhZ7jLvf9RRayVA3os61X/XXHEuW4giA=,discover,,top-hits-for-artist,1
7SAWeBC6DzRTbLkohCBBsOKksvhARneAqs1Zv0psi7U=,dg/owuYbgsW26jU7XVkRCNcOIXyh9rw6i1mJbvColcA=,my library,Local playlist more,local-playlist,1
7SAWeBC6DzRTbLkohCBBsOKksvhARneAqs1Zv0psi7U=,hSnUp8xxlp8zgLbZndXgpEVOYNSJ/ZLoPktTzZw3bGg=,my library,Local playlist more,local-playlist,1
7SAWeBC6DzRTbLkohCBBsOKksvhARneAqs1Zv0psi7U=,53GJaxi09X20RSxKN8dz1RXV0CoMDpZihRRJua53Gvw=,my library,Local playlist more,local-playlist,1
7SAWeBC6DzRTbLkohCBBsOKksvhARneAqs1Zv0psi7U=,OId2EuUGTQH+wgpo/EZ5EvlXeaKWEiU+UVv8vYNHP98=,my library,Local playlist more,local-playlist,1
