song_id,name,isrc
Aj4THbuF9VrUBNC+12eYG5yaH/NSiOXYfGXKnZS5vww=,"Chopin: Polonaise No. 6 in A-Flat Major| Op. 53 ""Heroic"" (Maestoso)",GBAYC9900065
9VPzjByHrTD0LlRCHnlaE0tTVAk8adclpry9cryQgVc=,The Closer,KRA771600021
YXMbg6azPyUShxEI+KlL2S8Eh7yzoI+I8X8a+TOhnQ4=,"倆忘煙水裡(無電視劇""天龍八部""插曲)",HKA619900387
Zv0tlPq70Qr5EuDzEtjtvhAVmI2QIf6XGsmcXm2U3dM=,I Was Made For Lovin' You,USPR39330175
h/upyosr/Zyq3sZslcBQEpVMN4ymGVblxtt4kdzi/sg=,阿沙力,
DOlerI7tHRhdDBZgSP42hmHrj2SW8xVlOl8lw6Ie7LQ=,忘不了曾經的你,
QGvcjhNf3J9E3dqp/wmGxXNpjX0hWll0/+yj34PjYG0=,故鄉的舊電影,
iepkDX68LFXXUwxDTQ6lprWh3vWGxdfJ+q5KRfYuefc=,All Shook Up,USRC10200070
Jbpl33jzEgvFHW6jPdEi2hNIjOD2UQY+gELmRpjiiDs=,Being An Adult (Remastering Ver.),GB32E1404408
OeEOLMa8JD2wxMgP9fxbbAmEkkPdPNF5NnAhBH/nrQE=,I Like It,GBUM71003038
5UA56RsTsETw79/0wrSIYb3Zp5O8wcKe2gmUdF7f8rU=,Sunrises,
ma/xjsKtiajTrQHAdIYYi5ctg0/KjldoTThLrNrabag=,Across the Universe,USTCE1090947
OBMPG6o19YkpGhwp76xZkrwLp23Sp8+ml6QCXi4rYH0=,遇見小王子,TWC011100481
S8e5EopAwbqAZ7sWXXlnFzXzbXa8O4SJ/xFJMKp4Zfc=,Young Again,NLS241402172
wnBizsN/gXOlupS4pkb8ukTEMirhMT7DZVWnBjFYQoQ=,Saved (feat. E-40),USAT21502594
Ak6Dy6Z9BJmcgRFMdhECukAfu4QKLk5U5RpqRkAtKjk=,Applause,USUM71310271
0AvdIxfupkF4RU6Wbnad09VYMI6ctWB6VrUdCmQ/k08=,壞壞壞,TWUM71100021
xRP99hNDfr4VB5cjwFlXVKKKiHsnbAU3tiEHLSqE8Jo=,Shell,CAN111100640
OdbnwbKcRodjWlfIKyWaqh3jx911lJzDg+4nv7Rgh7s=,Yellow Light,USUM71202073
vOnHSs79H5P+twoP/3ofk8o1arqS+g2R91xOhJdArlg=,分享(輕音樂演奏版),
SResXbBGaX100L7/JaelDb7t1uyBQffEEtlnenoOGYs=,PHOTOGRAPHS,
RANwfaCEsBYDX06ZpKITwexTmiGi68uQqKxWgt4Wfa4=,I Really Like You,USUM71505963
VFci/oYwHX9aWb3nlog9mN29CIdomTFOSorvLQ7CXl8=,我想要的感覺,TWA451119233
NZbj4yjjJGQ5kq5qNYLYEC4weBXwdEM07GNNz8D6Vzc=,Sakura addiction ～アニメ「家庭教師ヒットマンREBORN !」より～ Originally Performed By 雲雀恭弥VS六道骸 （オルゴール）,JPF541602105
ysiUf3fk9BDJEFxzHKCkNCkfEa5GfcLdGsIpPyMAFu8=,Chill Baby,GBPS81529221
qc5eBuFZFa8DJkBf1HFc4RrRMX1YZG80ECa12Ja6pbM=,Cobertor,BRUM71600312
c1czX0uh4Xz4+QiQ59pU48+QkwP0nEk0keO8QMisESQ=,Bad Blood,GBAAA1200920
IDom9mjaWXFEa0NtrTbVJDqgm8hlUfmnfsZPBWykfzk=,Flume,US38Y0811501
+A2CfqpBN0t41r/IvnjfT/OVhYQR1nfEwqRCRBkfi7k=,Verano (ft. Austin Leeds),
2jDsBU9tSqMWyB9Cz3HJJeaPd1CufPNWJWkOQ59JR/s=,Easier,AULI01607450
RptGHEZWwI7Rcv7IPyiSeQJ2VaH3jTaANapLgKkyVHg=,POPIPAPAPA,JPU901502975
yj+haSxzGa8eqSs6o+XOOYxAGWB4Zv14O+2HfAAVgww=,Four Seasons,TWC011405621
yQObyT4De9jvHTjdwSF63fJYZp5fmxbx+CMVhPi5rTk=,Venari strigas,JPE301101743
75KC4aorSUM7C7PZuiWWeXfUBAd2fex00IcgGIvL1vk=,Too Much Heaven,NLF057890032
K1WTZml9UHZZkflQ1dmvWNy6yynWnyfS67PbV6UDhag=,飄著 (Floating),TWA270614005
gHFXfzlDGZACy4TTrbWyRxsGMygPPA+IuPOjpZ/zSik=,Miami 82,CH3131340377
IdM0X+hYhRGwrlXQk3TaRn146KY/BwwM5b7kAI8Xdiw=,回頭太難,HKA619900138
LVRbC0106cVuFsp7cNG6A7pSivBgHVEBN8LwKiMUDKE=,Dazed And Confused (feat. Travie McCoy),USWB11403091
WB86iPdNWoCmhVlsVLVWOcz4al9wZdCgl4+N6hZR2Xc=,聖誕結 - 陳奕迅,HKD250332201
EqeMA+YnBKA0qDKAcxkRjrGjNpCfumtDwWU+NaQGGPw=,起飛與降落,TWE810402001
zd0r5vzaHPGCTHkKUtdUzAISZ6sRRtNZj9849v+Wrvo=,Crying In The Chapel,USRC10200346
8J7QD6T4ERxCEbDl4FoSr+w6txwPbOfl3vZqYeVzKxk=,屏息以待,KRA391000175
jwkwm/fOnOBazDj9Qa65JFvYUO0zseYqk2Ds8BxYX1c=,New Day,USRC11200697
ks7mdC1NesMFVdPf9jSFYNJZsizxO4Q8mw1W9MoMKtM=,第一千個晝夜 (Di Yi Qian Ge Zhou Ye),TWA470442001
0rVOHFc4tgX55RrTTB5EaTMudcVPH13BAIs/lGVK7Hs=,Sober,USYAH1400038
Yk/Xf2x5i2MMRd0sx5K8IKXdWWLF/UgGa3ej3ejfxcE=,I Miss You So,TWE670403102
LamOnxK55leQSToSzwWONAh9Twq+PvuFrvnYC//8xrs=,Diner,KRA301600375
565KDSombXlJMK7sfz52snR60UUZy1tkfXUKvdG6zVY=,Those Were The Days,GBLGL0015795
0vgVVg2SDvecI8o2kC9WMYzwfKZSAn5HWoj8xb9TBHs=,幸福菓子,TWA470715008
DASRMl+WyxUbXoZWxV7HPlei/MKxsYQphcomLlmgqrA=,夢不到你,
a9rJGTEPWW2OdfHEL8PzvZCJPTW9fudsNmDSUiISuQ0=,Latch,GBUM71302810
xwHmQQHQ+JlcfaEjHrJ8SbSmB7osWxlxVJ6sbMizfSE=,Just A Girl,USIR19500272
R1+PntjYg2yVIOKUFo89JX6XHTNncJQ7VThANbCbHCw=,Wanna Be Your Baby,SEWEE1400837
uGF7jCBTU1X/V2J+BxNAS6MCu41vCUpj9XRfjcTOsOs=,Waist Time,USZ4V1700001
kyAw4EKPGvVqwwTfirKEmGfrtASmw/fcgAkn445hA7c=,Murder Song (5| 4| 3| 2| 1),GBUM71503518
pOnJbR67wrBiO+qAy/t/kmnGQR7zqG8WOOEd3xJIEJM=,Pass Out,GB7TP0900004
X4AmzdRi/M1nA6Upt1otpi0OAmn2pLLlMnBqEAjxBys=,Tender Surrender,USSM19503536
qllsd4OwQxupM34UE6tkJwaGO5Ou5krHqqiiictexGQ=,黑暗之光,TWA470613002
ySbckdRNBEs+aH6uBLSKXmFSp37ppvG7H89mBsAKOGU=,Puff| The Magic Dragon,USWB10302473
QwXBmTgqAnSRuWea4s3JA3Vx0SGFKar4gRm0B5ged2o=,Killing Me Softly (Instrumental Version),QMFMG1406415
r3Oza+Sh7CBUBb+S1QNpjpxZIrjyi2bd8Q22m2oX3d8=,"History Maker (From ""Yuri on Ice"")",USCGH1721036
s+mf+hiUfg4iQc6FxGs3MC/KM8b9xJc5fJWMR+bfPxY=,秋意上心頭,USNPD1224355
/RRAdmytc77LhDHF4195PQArPp3bJFRBJI8f6brt2f4=,酒醉的探戈,HKA610400960
U946/PGWtlrA+I5+eHaZjG5JM/kMk+XSL34Hf95bn8c=,シェイク イット アップ,JPPO01222527
Z8U+erU3AS3qJ9hx2TeaJKQ7/LylndH8oedcJ9NjeC4=,行者,HKJ341400095
RpJc99TbKNlP1fvt8cAo3+5cMm7WFEXhBnrbQclqnzU=,只有分離[國],HKA610000931
fEfLix3qcyFYkTOuMRuVGUF4cy5pXwjE2NGQVs5GSY4=,Epilogue,USUS11000788
4+soAqwBCk+FGcM0ltAxr+vzyP9DdYLoi5OjiiIin0c=,Chi-Baba| Chi-Baba,AUAB00700274
yHk/6xD3nEKJCbqJlQAVtZ0ZaDTKnn8V6VLpC5UsKbQ=,DANTE,GTTA01103593
YjUky0BFzxHv4exT38xbv21woTJxHDQWWZ9Fz9IWrvk=,Circle Of Life,USWD10220440
nv1DtIrjf4oeNARZ0r34Y7zN1X+1kFW3AVaig5vVzT4=,路,CNE041500113
J0JaQ3f64Z2w7wKwVcwxkC2GLlfOKXLvuA1jwIsGoAw=,微風輕吹那城,TWC010903801
8ZGp/B0bS9e2t7u7cOjoYyIzcAx26Jrl9rycDR4Jq4Y=,為你我受冷風吹,TWA270921005
jEkTDC5CSyI9ssV34ERZnIPeeAPDBV6RJ8TwDE/HXbM=,段子四：我容易嗎,
FbA9WL6HQPyxM91T5GJbI/yumpB/q1UHBi+vMreuUbs=,Honey Bee,USWB11100080
t9zdWMNGM0P0SZKM4hOMMtu4C5ox2ktgkiusAaZV3ls=,ゴールドスター,JPWP00800136
Nz7+nBpbzZMQMM+N8ZWX0JMCNhhgQhtRzHhgrFv2HUM=,toi,FRS630300064
DePWUKvn+qVyMAFLWzDAIJxSI6Km0tnFIvi0v62zu4Y=,Gentle Man (Psy),
qc4BJrfUH9hkzD1VXxWjgmLsb8IaVEygrGf+672mEi0=,Albinoni: Adagio,GBF077710231
kh1cE+/039FvnwRky0myXjxcbocH+KdbDN+4GcMMfQk=,馬子狗,TWP011210710
4dZ2kKVWINGv8ynGanJUqw/wk8CUoHZ+34wTUCUb4eA=,untitled ～for her～,JPB600767710
UcxGd5j7gMHB9cWMJYSv4UC480MOQpZ5T1zPPZWZw/c=,Don't Forget To Feed The Reindeer,USCA29000332
g3ARbGFg4a1asu6xiKXJoZfQWdq9mx6uaeQrWQrKxiA=,Hai Bian De Bossa,JPN901400690
/k0NdgOCcZuhcoMq8CDWlgOuV/nGShYuavxoJp6C5Js=,Big Rock Candy Mountain,USLS51556202
ryj9vOJmT9hgwPjHlYx9gDZk77QxELK/woqzloMeAnY=,Chocolate High,USUM70853385
HM4rBJCqdi8v6LtWqsZNIr87sN9a0kv99AUrj8yCh0s=,SLOW DANCING,
TtzpRuuRwGpTF1KL5d1+bmvhvHArjY9F4rXnes2JZYM=,楔 (Kusabi),JPJ900501790
hxxIoay1udVJTuCzWd7JIWSPUBZdKfYVPwCTuS8MT5U=,無人之境,HKUM70900603
Kdoz30FoTX4zafy2MHRqYa5ly16r30avdU+X05N7M+k=,民歌手-時空交錯,TWE278901201
vdDGmBK4ZoiJ9g414tCksCrvjwuXBIIrp8bqeaxV/ac=,Mugen,JPKI00916520
aEiE/xEKSNrB2ypxUPtqXDgJPHM1DShfJey1xti6F+w=,見外,TWD951344103
8jY09jfy/2wz4zQEyKXzshpRmiaL4N+EX2Utne9kZtY=,Dirty Work,USMC17347180
+kojnx4dbxpcVRdPy6h0KJag+7bN2JTEH+i7eE9SjyI=,Predator,KRC491500004
buI01sl22YPt52LFYj1793f/7OXOCJ+Amd9iSkQ6S/s=,Les bonbons,FRZ016400410
FGs7S7Rt7dIdK7Q0oTkYfWXSegktKYtWaWOZjqFAPC4=,分手總要在雨天,HKA619900527
PWKKEpXKmQfLYkLpg1z5FWOBMShIA1wJ96XNpEPjERA=,Kungfu Sound Bite,TWA471501001
YbvpRKO/L/hbOQwU60b0xkGc2eTGLREeVei/uAP5TJA=,找你的地圖,TWA771201028
ZUUOh/HFU2AC7jQlpLZciy4fFqu74TeZatuT+FUqoqQ=,Piensas (Dile la Verdad),USNPW1500203
EVadNDTI1fni26TEFB1V6uleJnvQhiivCP8lnPWN2MU=,Your Love,TWA451611304
9dBILSAOSn01hAjIv42glRvK3BW9KdXqNUMuBuro4hc=,걸 Girl,UK6821401239
Bv3/xv0cskFQ7tJMwOGWz0NbLM1fiL88Vp0rpApyME0=,Muir Woods,TCAAT1087767
sWzJxFhHSTY73lGrHKYQ2HeEvte3ZxLlsDTQ9rRUtMg=,Bridge Over Troubled Wather(惡水上的大橋),
1BENuTVVSKynAwekqKfe0DwUMNt3/n64NQ/erlNfttI=,格林童話第06章,
Eup674LIAlCnlUXjTVs4+ewnpgvcqLcJXem4XA4JbLg=,When I Close My Eyes,TWA531600967
pEG+FSiSC2mey5x9CuzOiv8awRPeVMQ2XPU4ZpsMp8M=,Coach Me,KRA381209580
i/2KNfSeVaeSiHh+GBAH6+RwhBeRb3ClcVav6FdgSgE=,Mansun's Only Love Song,GBAYE9702108
3S0HCrNzamOCvUjOhznpBw12ucECoVkvWE1Zmmnrl84=,Wonder Land (ep.241-252 OP),JPP751100722
j0oGr0W5S8hzjK32hPfqlEWVh/RFCWV8ZdpYtkLbJ6g=,April's Fool,GBUM71306400
zd6yU6mT+o9TxkX5tb+VIZgRNewBeimTbaL2BT0rit0=,Pachelbel'Canon(卡農之水晶心樂篇),
GdyhBzDdh6HqbyuVmjaC8obwFILt6XllK/LOx+ybH+w=,Rylynn,USZDV0810002
wtgN7kuVDF3dlIndeaSOHa3QMEX4P62L9n5IdlIrGmE=,小天使,HKD250216008
oGkVcJN7mIT+YfW91etIVSDFXkd7qCIQ9ogudqspdbQ=,Time Machine,GB32E1304501
3NaNjLmIpxMiHjiV6GB89nohTIToUmlPBUW6wq704lE=,Can't Hold Us Down (featuring Lil' Kim),USRC10201077
Ug4VL3DmYqLUkoCWlUhZda8slcuLdnpYF716AVOqXPw=,你走你的路,TWA458920302
sbA5L0vGII0LujyDDBAXA2CNJti4wXFTiZAXUH/O4ME=,二分之一的愛人,TWA179200305
ycQLP3fduEjKb7idwBp3q7wZAiTeUy9aqtAOpTXo1Ac=,Waves: Crashing Waves,GBPS81525545
Gym8oOJ2mZunMts+XCDPZW3FT3Ev2VR3blIEELfSSpg=,Talk Of The Town(小鎮話題),USUG10500594
cMfUYLXEnwJ913oGFV/K6uTMinwy4hzkUTZut78IspY=,By Your Side,GBUM71700131
/XvnyzajEbwG/cFARQFN2PRnCDo7pfRDEL+j+QrxI2g=,I Got You,USJI10200272
A7QJu1QH5WYRlposj9KZULJj9HwqkKZCi+Z1rm29XEY=,Put Your Records On,GBAYE0501671
Emoc0bTAgl8Pw0SSplduMbnXLNX60fCoCo0O1ZJgZPk=,Rabiosa (Sensei Electro Dubstep Remix),USSD11100116
iPyZqRJCuWkN/Q9ih6LFZ9eUOzXQLNOYZb9u9qz+/Qo=,水鬼,
RQsMNE6ep1XjtacPF7I0zFObFgqz/XhsrIrSI69Poso=,不是每個戀曲都有美好回憶,TWF711300001
L6TXfEiG0GTL/p8OTsHFcN1Krhjjpvnsq64nrcyzpg8=,Something Wild,TCACO1625909
yLVhyhmfJhrFmBrvTbHfUU51JP9oD6/5wjgQjNNsoPQ=,EASE,AUUM71500834
MEeHwBZoo9qX3Rg31auJyyUezYUW/0mlgxvT/KO4jIQ=,熱血加滿,TWD950936109
9zZkgInIFqpFMjXMrJQzcqi0QEKf2ub6je5Cj7XE+aA=,償還,
/ddr0IfWZyIMGp3E2vbCmQYYxVAc+Sq1hBYu+z2SALE=,smile,JPN900401750
cLiBdybvdozCx/rGhEp+D4GVeEus3o/85RoWnHlx7qc=,我們,TWC011400051
Ai9ALMXLwWG7zM61CxXMfNuwEX4WQqqtxm23W3x7c/o=,Kiss It,QMJMT1600863
GOF97hToRj+g9APAT3e6brz9cHqIdtDiTECt46GUkh0=,CAN'T FIGHT THE FEELING – B2,
xy6PqmFP9BvlizB3JfEcYnGtcGrwq5cg0W3xSvxkXho=,安全感,TWA471104002
K/zCOURsWGA3cZuhj8jrFsbSK3d+ckIbW0XmAhSRq6M=,Dreaming Awake,USHM21698753
Sc1ZAbR3z16zW8+3V0tbK9OwxV885WTlBVBTMv0ICMg=,在一起就不孤獨？,CNE011600365
SEOmWpiEUsQxhNEeFLWvOzI0yq4F5c4fMcpvmxNRmbc=,Forever Your Girl,USVI28800025
8FTD93/Y+0nBjvFw5cSMcetXblt7Wm8FlOyxWSwoJNE=,ハリネズミの恋,JPB601300467
LKH8u741yESah3YLA3nWAsnPOKBGbVpK+Kyk9V3QIoA=,マイ・ロスト・シティー,JPJ901216760
JJEv2BfKdxkR9ypYuASZ5XH5TlO9+xYoByh4AgwBQRI=,This Is What You Came for (Originally Performed By Calvin Harris Feat. Rihanna),GBYUE1600222
ynC+BL4gSQmMMUr+7Z7Sin1gVz++9DHoMpYqML5UTDg=,Hua,CNUM70900013
1VqvdxtnR19q4ZCAxHCLFR7it4Lk/jP3xVwTIvAZAfI=,Selene,USUM71208574
bfJG5vG/XWG67shT4n9Nua07m0gWOwSHZjzbvReZGsE=,Beautiful Sunday – Peggy,
giU+z4Lmjn7cqDru5d6cc6CPvJgz5NB+LbT6SKK9mO4=,Rocking Around Christmas,USHM91646276
dvqWYL25wrpseavM37z40jXFL+aM0DyU5SJXze8MP6Y=,女人不壞,TWA210319101
oGq7u9+NTVoA5OPBRNT+TmcibTvkbbTGsuXzdz/KJZI=,UNDER THE SUN,
OGjtdMgV+XlcKawhiDao2qKO+iLDKY5lvyk5JJV8X50=,Billie Jean,USSM19902991
CpTmDrsY0jL7Ju7GCmfIRUFAgdgsrO7ez/VUsdCvZd8=,Here We Are!,JPB641600054
yhdCNSTkxIc9gJD/H5Np5ypSE1BRvq/xZlIUsFRi8mM=,Ave Maria,USSM11004424
ZMu/w0Y/WQj4/3l67K3/ZAij23YLCuPJUWuJMC6wv+I=,Tinashe (Bonus Track),TCACM1614086
IGL3zqKc4R65wVV85eZxgARf4iPfmH2f5wcgCyFcQw4=,눈사탕 (Snow Kiss),KRA381209372
0aIxFdToV/pQb4tuSkji4gljyK5nuvW9cVacEsBHMHc=,般若心經 (梵唱版：韓培娟),TWC830605001
I4zaBbn7dC7uS5V1TvOm3Zdvy3IO0SIdjh1ILSTlXVQ=,Sad Eyes,USIR19915201
/6XuhzfJgQhnzLmgvIYDbbY2tgi2o6UvcH9A3NSIa2g=,I'd Love You To Want Me(我要妳愛我),
MqZ0qKsSgNoxIEqzNvyIx/9o0dOPt7DhDNAu73wGcqA=,一生中最愛(電影《雙城故事》歌曲),HKA619900413
S8sivdfB18jmka5iyp9iTzMO1f8u1BwCwpMfVWoTxwI=,我终于明白,FRX871574320
obqDPatL4+CDiAfo1RPSeNlDBuUQ4LuefPU5v6Zmc6Y=,BEAUTIFUL WORLD,
a1P522T8X0l/ifGxHzl5kdnqGELp51atILyXh7Tsd3c=,Bach| JS : Violin Sonata No.3 in E major BWV1016 : II Allegro,FRZ200300856
TFq3Iyc0wTj/dya6pJ3lUwKKn7D3Lii3jq4kqwu5Nfo=,榴槤樹下,SGA040400001
g3gVlQ8v4i+kyRGbwQp5iIr2DKDYnAkKdR/gm1ItONI=,I'll See It Through,GBF080300640
LB2qhOyXiv2ebuYmJteA4mcjhhVvEzhptDn65Sf2bt0=,The Gift,GBPS81514004
qPNunu6YlELIF4YIrS5qyZa+6BQavpOT78SgPCfaFoc=,阿海的新家〈助人〉,
MObXrRZ6FuujfciOIscw8vRrPGOfvazxR1aUCwzVveg=,Tewo Tsunaide Kaerouka,JPU901600854
mOYG7rnG7xGtcfXWjtidtykyH2pqTejcg6HKwuN4/7g=,水雲間,
zCCS5xRNIUpczudYgPwvIAQPSEGvpN15gHy/ihpycoA=,Sara Smile,USRC10000820
W0bTAfpZJLr/cx69nmpFwNRF3YbMEqvORTXHgFUwTPs=,Adagio And Allegro For Organ In F Minor| K. 594,DEF057401190
7urt+ngil3f7C+VrBuL8fxNYfMwXidPXzDDlUi6OeY8=,Three Times A Lady,GBAYE0101025
dT7f13tlaYGBcdt5WGWrjGpbRIc1SkoMAVsyagjSsko=,Freedom At 21,USSM11200652
gtXZjbIalicrnjxnlmUCIvJ0Za/zdDWiipwv0dTKUPI=,Dance Dance Dance,TWL630400010
hiDfgU5innLt49ANwv3kqOcT5ua/Bw0/2vtMUButnCk=,Best of 2014: Problem / Boom Clap / Rude / Am I Wrong / All About That Bass / All of Me / Chandelier / Blank Space / Not a Bad Thing / Happy,QMF921550056
LSWMK2N59uTxlj28bk5wYD+RbRXB3Cug8k0JKTL22yI=,Glorious Unseen,JPU901502573
tM8GRK4u0oUDjkCwdhZ/RiuY/Cm1+9xIgaYzxsm+1wI=,Sing For Me,USRC11201212
dwxAtidrM694KaucdLsYS0xuGKsA3/P3Sk8BRh826mI=,Mr. Santa,GBPS81528426
xM1KiecPku7zTdvKvlBZRzL5I/AT6zYzL4Um9xS8buc=,Salut d'amour| Op. 12,DEA819500132
X+ro+h9NL5bWQGZikrC+m+VxMqZZtglqCTSU7shaaRU=,Pacific Avenue (ATB feat. Fade),
M5LDvmweZu8nSIlYHzg9ufsUSGOFbkFPqY9l1TCBwZM=,BULLY,TWBK11500001
jaXH1iSeYMLVXEYy1mxSAKAxfbHNzdPFfEfFMu2KveY=,Beethoven: Symphony No. 3 1st Movement,JPES01000925
nOarIECEHjtjIZk8+atktZEyCkn5dunytiRzfJZIY2k=,長良川艷歌,JPTK08510314
qCNRXSwMhf6WPJG6965xxr66o+qiHqGuyZTCOya7woo=,Liquid Courage (feat. Lee Min Hyuk),KRA251502236
X/P54CZYOcgbbQsGz36iafmLXeX0FJnVBmWhbLWMxV8=,Symphony No- 6 in F Major| Op- 68 Pastorale II- Scene at the Brook- Andante molto mosso,GBPW41514747
Mv27O8QanB/AMz97yEV2SZD75j6bGdekrFWh4Zn89jQ=,The Real Diary,DEKU31200076
UT7sJe9OlRBTy6LvocufjyzT3+vB250Oxcwul1WuMBc=,祈雨的婦人,TWW671509008
m0YNu0+klWuYyqEySNjjtuXLbsCJ4D7dX1ZYakT2s5Y=,Me & U,AUNV01600143
61RME+IYblM3Hv4Jz1ppMSTrEZv5tyFd0gXctOwR48w=,面對一個人的感覺,TWK230902216
xR599llShN90EVM6cHjHFyAlaW6CAujXp5MFv2PjXfU=,一往情深,CNA651202680
B5E5vF5n2mH0SbnY4PVImv/I3shOZ+PynIS6Eojy320=,All These Things That I've Done,USIR20400269
+JyMYyV4AVULo5fqaF3xV9vDp4xwhngp1vgDY1MSZ5s=,Night Fall(夜幕低垂),
DkrsuAHxwt5leHEDXd+5nHGkhnC9789Fuu5XQ9own6s=,靜心,TWE359800503
1KME3qcymjubkVmlHWcbeQlQ3+fG/JOxBMgCk+CV92I=,Try Everything (Zootopia),USQY51613116
QFfvPjx1qkYwl0N1bB+IDfcTXK6WMu/v2NnH/bx1m8g=,This Little Pig Went to Market,KRB361304733
7sIOOXDzupk4cdeBWD99W4VKw6vdwP9lxilDVHOGFDU=,Hallo,DEEH61700535
SnDPCAjFdnogDkoCmAU9dkDyeY7isul0IfFnY+i2j+U=,Go,KRA311000109
AGz765Fa+Cuzq32qp9pDEADPp3STON3kClACAtmSyOk=,Lose Control,
M29/vbmqS2nUWYmqrEzHKgseCm2YkVhXDjBkqu3ZTmw=,Moon,GBAAN0300676
hS0cwaGIY+wVSrbHKF7KdRNp6cQPd2nHDAhcKZaqQsU=,Misunderstood (feat. Young Thug),USUYG1114360
fTi2ZedAD1XLyGIM2Nl0OLjdUQOi29v3Dgr1eDKqsAg=,數星星的孩子 - Lee Nyeom,TWA531400051
YN4RQddNnWfgzWmRknlg1uXSdfnq+308BUtojTff17A=,Honestly,GBCTA1100367
S1X/6/qkVe/JyptsAJMWGslxaVCqn+g+qUPVk7N2VFI=,Give A Little More,USUM71019653
+XCnE9J1SmTIRNOmPNX75rlDpYD3T2G5lhooUgHVmgo=,情節,TWA470342002
nQjMxksJPfgbrq8iDNidwUhGhDwpShMYAiQ3k2RmIK4=,You Know Me,GBFFG0900003
7PhaZ3wZ6A3N+lcwdbVyT7vOXzvbTC5ZOhDi58RnQZ0=,GO!,KRA380901623
SMJD9A2jvWet4pYq+DX2Q14yFcR6X/xoUSIWuW6ejOg=,Burning Vaccination (Amyr Remix),
WENlnqe16HrBSeMfJ91eaQiPIT8vTHzYs1gv5uO8uu4=,REQUIEM FOR LIFE,
zhs1/D63ldEPkytGkbku2vsVyJToLaMrT6EiRYbAok4=,有光的地方 (Somewhere in the Light),CNC071600120
ZOLmwBw+509m21CQhKxRV9QjmHTh7zFI8VTUzwY+3jg=,絲竹調,TWW271600007
uA6bi1+pKfkZJZGo/thbyw96QYnKotm6M4Tx0u4UJgg=,Céu De Borboletas,
BDRiVOb1GD3A5FCsfvT5ih8AA1d/UVlIPPwzpeVWYS0=,Colorful,KRA381209891
dpYnh/GSFc0R9KcCWdX8xNLUEbJnVJYyPUoUncaxMOE=,Place of Fire,JPJ901410160
PAMn3jc8HPG+5bDLqtnapajYl1ZQtEQmXAszpGIw16o=,Heal The World,
EKnv9ns/3LhwSi5bVyAJLtU5IigIztYeW3JHALpZzEw=,Schubert Lullaby,FR10S1695560
Bc99ASZxOAoTQ6C+twFZZupyLn6XvCBUr4JSCZTbpZs=,神魂顛倒,HKC841400016
l4dngWHv083fgyD6EMe+vaVql/+oqIdQcwMTOjehO0s=,悲傷的情歌,
BLUImMsvIOAY5SfImH8gvTZjg3fHdW83NwLUfE3wqRE=,Acoustic Amethyst in E,US4R31209974
3wPyKlAWHJgtIqTs/ZpZqv4iJmc3+7kLubcHIXO6H7g=,Dying Inside,GBUM71306222
wMHqdlvu0UszN9VPuQLsnsedao6MpmwCKJP423qlSMY=,Parapluie,USSM10108396
ReQAvTNaVtgQ2nXKYjsMdN2VoYZanj+mBVl23vGD6Qs=,愛你我真快樂,TWT951600030
PlSgS4lZLPTitNL4ueoUSluLqHjTIIg9KRvIwa+qr/Q=,Just Chilling,NOGBR1301040
jGKDJMnpfdjOmN6Ci1KxD8P8kOzezZGaIQFFc0dTWpA=,Alive,USUM71311069
Qt2+7yW78ikyCKttogVngiuvrUeciIQF9fa1+ffL4Hw=,離開自己,
iuXogMlMDb90OVDtf6GUSygqIqFwzaLiZs0B9EIteZ8=,為你許個願,TWR751100208
6vOdNObDbydQr3wFdaUKc7kfnJ3ELhVC8lHRm36c42Q=,MY LITTLE TRIP TO NEW YORK,
ZK+vZhd98gTvsvQxCWMl2p3ick8F4XaYcf4MYuG1PNg=,無情个心,
bqBsKsWvoQgCPs2/FQj10EAJ1Cx2snuD9Ot+oLG3xaM=,Don't You Want Me (Glee Cast Version),USQX91100214
aUybpkd/8nKzMM6K3c2eSoAamdGRhd+xvn78WJdvj8A=,JUST,JPJ220800027
V8oED5wA3xhsLHv2cpSJ+G0e8Q9jXYBdQkkxll4PPBM=,I‚Äôve Got My Love to Keep Me Warm,CAM230800076
0KzYTPMuWKkIrio5g3KPFTN+srqnwGhfSlmweknJ6gk=,Corn Pickin' - Original,USA371307094
qzBCLBc+gOlead5rr1OA3isUAyvxmqbhV6tdQiXIT/A=,Lean On Me,USSM17200084
bSPzmf/iJcBi4zHIKzJWngPcRJ1Wh/Vzz76U6tVemow=,Love And Mathematics,CAAA10300503
2u3mDJsX0nu7epa6p/8oaBLrQx/lvcCUfluSoja3Cz4=,你還記得嗎,TWA459854603
trVl2ZweXH/Lg/AZiPm85g3jdczbj+wzL7kH27qhYS4=,Triangle,USD8D1419001
DWrdgHn0mdfaqSudbgwidvGhyH5HeFXkFnM9BS00MY0=,今天過去 (After Today),SGA050800304
oN0iat5Jvnvu/okwyl7UvkvQNzQ6OFj71hRccbJtQTc=,Butterfly,USSM19701964
f/f+iQkWAhp4dkmdfc5nrvoeQ1USv2SMOZipcIUoeq4=,明月晚風,
CDYqV/oUztvM2p/JurPfYCAlEsstZX5PGfwLKlFq0t0=,舊人難忘,TWE770411403
cqtLiwHhAtaYph4nHSiPDvCWEP+ADwh6N++Hv/ZaXVI=,Love You All,KRB361301707
G8KOMysWU8U0zkItIyIik09o4HVOsY2Vu49sBWSmNFc=,樹,TWE970901710
