order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
2166558,1322,test,5,5,10,30.0
2396513,1323,prior,1,5,08,
2985268,1323,prior,2,2,08,11.0
2629370,1323,prior,3,1,13,6.0
2614678,1323,prior,4,4,08,3.0
1844229,1323,prior,5,1,10,4.0
1859196,1323,prior,6,6,14,30.0
745107,1323,prior,7,1,17,2.0
1067908,1323,test,8,2,16,22.0
1153941,1324,prior,1,0,11,
1355802,1324,prior,2,6,10,30.0
176343,1324,prior,3,5,09,6.0
2268805,1324,prior,4,6,10,15.0
807060,1324,train,5,6,11,14.0
777137,1325,prior,1,0,07,
33974,1325,prior,2,2,06,16.0
1239422,1325,prior,3,4,13,2.0
3055720,1325,prior,4,1,18,30.0
294673,1325,prior,5,5,20,11.0
591736,1325,prior,6,2,05,30.0
54483,1325,prior,7,0,17,12.0
3178608,1325,prior,8,0,17,30.0
3229441,1325,train,9,6,13,6.0
88380,1326,prior,1,4,12,
946257,1326,prior,2,6,14,2.0
1835604,1326,prior,3,0,12,22.0
251959,1326,prior,4,3,12,3.0
1239377,1326,prior,5,6,11,17.0
3297608,1326,prior,6,6,11,14.0
2917381,1326,prior,7,6,12,14.0
228239,1326,prior,8,1,10,9.0
235789,1326,test,9,6,14,26.0
769782,1327,prior,1,3,12,
1226965,1327,prior,2,1,09,12.0
561961,1327,prior,3,6,19,5.0
1708801,1327,prior,4,1,15,9.0
1411302,1327,prior,5,5,19,11.0
322432,1327,prior,6,0,15,2.0
1161342,1327,prior,7,5,11,12.0
2784204,1327,prior,8,2,17,25.0
2748597,1327,prior,9,1,16,13.0
3137065,1327,prior,10,6,16,5.0
933359,1327,prior,11,0,13,29.0
505973,1327,prior,12,6,09,6.0
3098905,1327,prior,13,6,12,7.0
2514089,1327,prior,14,6,08,14.0
920062,1327,prior,15,3,13,11.0
3062197,1327,prior,16,3,19,7.0
246025,1327,prior,17,3,12,7.0
466494,1327,prior,18,4,16,8.0
3036947,1327,prior,19,1,10,4.0
537765,1327,prior,20,2,20,8.0
271419,1327,prior,21,4,20,2.0
3120359,1327,prior,22,0,16,3.0
2511011,1327,prior,23,1,17,8.0
3112593,1327,test,24,1,14,30.0
2598915,1328,prior,1,6,14,
1444943,1328,prior,2,6,15,0.0
1250095,1328,prior,3,5,20,6.0
1299303,1328,prior,4,5,16,7.0
467024,1328,prior,5,2,18,25.0
1303949,1328,prior,6,0,15,5.0
1136764,1328,prior,7,5,13,5.0
979924,1328,prior,8,6,13,15.0
641658,1328,prior,9,6,16,21.0
3261182,1328,test,10,0,16,15.0
1941549,1329,prior,1,5,14,
2223489,1329,prior,2,2,09,25.0
1129131,1329,prior,3,1,17,30.0
2996466,1329,test,4,2,17,22.0
2010211,1330,prior,1,3,14,
1902527,1330,prior,2,3,16,30.0
2062019,1330,prior,3,3,12,7.0
2016822,1330,prior,4,4,13,1.0
360567,1330,prior,5,6,16,2.0
380484,1330,prior,6,1,18,16.0
95736,1330,prior,7,3,20,30.0
917864,1330,test,8,0,20,11.0
2054227,1331,prior,1,3,21,
1933984,1331,prior,2,0,11,11.0
1453600,1331,prior,3,0,14,7.0
1942100,1331,prior,4,6,09,30.0
2916293,1331,prior,5,1,13,23.0
2985975,1331,prior,6,0,09,30.0
2687632,1331,prior,7,2,12,16.0
1683991,1331,prior,8,2,20,28.0
1088703,1331,prior,9,1,14,6.0
2737844,1331,prior,10,0,17,30.0
1096583,1331,prior,11,0,21,30.0
1702096,1331,train,12,1,14,15.0
1170773,1332,prior,1,1,17,
2899228,1332,prior,2,2,16,22.0
2999102,1332,prior,3,1,19,13.0
1576776,1332,prior,4,0,15,6.0
645666,1332,prior,5,6,16,6.0
2753410,1332,prior,6,0,18,8.0
2762929,1332,prior,7,2,16,30.0
2834111,1332,prior,8,6,12,30.0
653417,1332,prior,9,6,16,30.0
946614,1332,prior,10,4,15,30.0
24027,1332,prior,11,0,18,10.0
463215,1332,train,12,0,13,7.0
1880285,1333,prior,1,2,14,
1054442,1333,prior,2,2,07,28.0
954719,1333,prior,3,0,15,12.0
1304565,1333,train,4,3,15,30.0
2296569,1334,prior,1,0,15,
1575522,1334,prior,2,4,11,25.0
3280335,1334,prior,3,4,11,30.0
606629,1334,prior,4,2,08,5.0
1604046,1334,prior,5,0,17,5.0
311997,1334,prior,6,5,11,19.0
1930383,1334,prior,7,1,14,3.0
614929,1334,prior,8,1,10,7.0
272653,1334,prior,9,2,11,30.0
2388775,1334,prior,10,4,11,9.0
543311,1334,prior,11,4,11,7.0
739111,1334,prior,12,4,13,14.0
483835,1334,prior,13,2,11,19.0
1540035,1334,prior,14,1,09,6.0
1344515,1334,train,15,0,18,30.0
1452330,1335,prior,1,5,11,
264212,1335,prior,2,3,13,5.0
1382331,1335,prior,3,2,08,6.0
1412262,1335,prior,4,4,07,2.0
1673082,1335,prior,5,4,10,14.0
2953350,1335,prior,6,1,14,11.0
2643225,1335,prior,7,6,09,5.0
1571139,1335,prior,8,2,14,3.0
3019872,1335,prior,9,5,15,17.0
3019393,1335,prior,10,3,12,30.0
2125379,1335,train,11,4,20,22.0
531650,1336,prior,1,5,08,
964667,1336,prior,2,1,12,3.0
1861071,1336,prior,3,2,07,8.0
548093,1336,prior,4,2,19,0.0
1643339,1336,prior,5,6,18,4.0
1244784,1336,prior,6,6,13,28.0
917153,1336,train,7,4,18,30.0
1962162,1337,prior,1,3,09,
1005500,1337,prior,2,6,17,30.0
178979,1337,prior,3,4,17,30.0
2010570,1337,prior,4,5,17,30.0
2327835,1337,prior,5,5,08,28.0
251080,1337,prior,6,5,11,21.0
3302795,1337,test,7,6,14,8.0
394855,1338,prior,1,2,11,
1905431,1338,prior,2,5,12,24.0
935090,1338,prior,3,0,20,9.0
1061613,1338,prior,4,2,06,9.0
1770916,1338,prior,5,6,11,11.0
345119,1338,prior,6,1,08,16.0
919692,1338,prior,7,5,06,18.0
295543,1338,prior,8,0,09,2.0
2427891,1338,prior,9,3,10,30.0
1873702,1338,prior,10,2,08,30.0
460501,1338,prior,11,3,09,15.0
2717321,1338,prior,12,6,12,30.0
1037187,1338,prior,13,3,08,30.0
819826,1338,prior,14,1,12,5.0
2024239,1338,prior,15,4,06,3.0
567584,1338,prior,16,4,12,14.0
596220,1338,train,17,3,10,6.0
91337,1339,prior,1,3,16,
1781886,1339,prior,2,2,14,13.0
1309950,1339,prior,3,5,13,24.0
1282930,1339,prior,4,2,16,30.0
960811,1339,prior,5,4,17,16.0
2051788,1339,prior,6,5,15,15.0
243624,1339,prior,7,5,17,21.0
544889,1339,test,8,6,13,30.0
66977,1340,prior,1,5,08,
2373819,1340,prior,2,2,21,11.0
3396569,1340,prior,3,3,21,15.0
2768450,1340,prior,4,3,09,30.0
946284,1340,prior,5,4,08,15.0
1087797,1340,prior,6,4,18,0.0
2858361,1340,prior,7,1,08,18.0
1113942,1340,prior,8,3,18,30.0
3058698,1340,prior,9,3,20,0.0
2244028,1340,prior,10,3,09,7.0
3019990,1340,prior,11,0,12,4.0
2181675,1340,prior,12,1,11,30.0
2399595,1340,prior,13,6,13,19.0
2428643,1340,prior,14,1,15,16.0
14817,1340,test,15,3,10,30.0
1138051,1341,prior,1,3,14,
3210774,1341,prior,2,6,15,30.0
1725974,1341,prior,3,3,11,30.0
2905437,1341,prior,4,4,00,30.0
2125876,1341,prior,5,2,06,30.0
3238643,1341,test,6,2,10,21.0
1217084,1342,prior,1,1,10,
1176728,1342,prior,2,5,19,4.0
1360867,1342,prior,3,4,23,6.0
319329,1342,prior,4,1,08,11.0
22879,1342,prior,5,4,12,10.0
2939308,1342,prior,6,6,19,2.0
3067161,1342,train,7,4,16,19.0
2397910,1343,prior,1,6,14,
2744364,1343,prior,2,3,18,11.0
921531,1343,prior,3,3,14,7.0
152178,1343,prior,4,5,09,23.0
123594,1343,prior,5,2,17,18.0
1467235,1343,prior,6,5,17,10.0
330070,1343,prior,7,2,12,11.0
2871086,1343,train,8,2,20,14.0
2720473,1344,prior,1,4,10,
972987,1344,prior,2,5,17,15.0
3367961,1344,prior,3,5,14,14.0
93022,1344,prior,4,2,18,4.0
1801117,1344,prior,5,4,15,23.0
2581040,1344,prior,6,4,17,0.0
328143,1344,prior,7,3,16,20.0
1149992,1344,prior,8,3,17,7.0
2492799,1344,prior,9,2,14,20.0
1654105,1344,prior,10,4,13,16.0
2340323,1344,prior,11,2,11,30.0
1463180,1344,prior,12,5,10,10.0
592495,1344,prior,13,4,10,20.0
61993,1344,prior,14,4,10,28.0
1340918,1344,prior,15,4,11,21.0
1687567,1344,prior,16,1,09,30.0
1629177,1344,prior,17,2,14,8.0
3028810,1344,prior,18,2,10,7.0
819203,1344,prior,19,3,13,1.0
279856,1344,prior,20,1,09,12.0
844060,1344,prior,21,3,11,9.0
3655,1344,prior,22,3,13,0.0
2193962,1344,prior,23,2,15,6.0
1487626,1344,prior,24,2,13,7.0
3387202,1344,prior,25,4,14,9.0
2547275,1344,prior,26,1,16,4.0
1425379,1344,prior,27,3,14,9.0
2896211,1344,train,28,3,13,14.0
673810,1345,prior,1,0,13,
3072741,1345,prior,2,4,19,30.0
1097965,1345,prior,3,6,15,9.0
150388,1345,prior,4,0,12,8.0
666500,1345,prior,5,4,10,11.0
1105373,1345,prior,6,6,16,9.0
666894,1345,prior,7,2,12,30.0
2913800,1345,prior,8,6,12,4.0
87091,1345,prior,9,2,18,17.0
1378953,1345,prior,10,4,18,23.0
2106173,1345,prior,11,3,12,6.0
1477124,1345,prior,12,3,08,14.0
2519185,1345,prior,13,0,13,11.0
876564,1345,prior,14,0,10,30.0
2093122,1345,prior,15,6,17,27.0
995122,1345,test,16,6,15,14.0
2370081,1346,prior,1,5,07,
2100909,1346,prior,2,3,17,30.0
1994322,1346,prior,3,0,08,4.0
1546797,1346,prior,4,4,10,18.0
3165555,1346,prior,5,3,19,13.0
887905,1346,prior,6,4,09,8.0
2353090,1346,prior,7,5,11,1.0
3304075,1346,prior,8,3,07,5.0
1470568,1346,prior,9,1,17,30.0
3047317,1346,prior,10,0,21,30.0
2058420,1346,prior,11,1,11,22.0
2126088,1346,prior,12,1,18,14.0
953496,1346,train,13,4,13,30.0
2308165,1347,prior,1,2,11,
690103,1347,prior,2,6,14,30.0
833816,1347,prior,3,1,11,30.0
1271786,1347,prior,4,4,09,10.0
1797198,1347,prior,5,4,09,21.0
163935,1347,prior,6,4,12,7.0
2501704,1347,prior,7,6,13,23.0
1565304,1347,prior,8,2,09,10.0
912683,1347,prior,9,4,17,9.0
2228404,1347,prior,10,2,12,5.0
1514999,1347,prior,11,3,09,15.0
829949,1347,train,12,5,08,2.0
3126112,1348,prior,1,5,15,
121214,1348,prior,2,0,21,9.0
1486317,1348,prior,3,1,21,15.0
2241681,1348,prior,4,5,17,11.0
1816344,1348,prior,5,2,09,4.0
196598,1348,prior,6,2,21,14.0
755780,1348,prior,7,0,23,19.0
1082860,1348,prior,8,2,18,16.0
2483934,1348,prior,9,4,12,9.0
2604633,1348,prior,10,2,11,30.0
1488053,1348,prior,11,5,14,17.0
658852,1348,test,12,1,20,30.0
1165681,1349,prior,1,4,08,
2775951,1349,prior,2,1,09,11.0
1735579,1349,prior,3,1,08,7.0
3376800,1349,prior,4,2,08,8.0
1190262,1349,prior,5,3,10,8.0
348553,1349,prior,6,4,18,15.0
1710804,1349,prior,7,6,16,9.0
2304159,1349,prior,8,1,21,9.0
1415546,1349,prior,9,5,14,11.0
2071136,1349,prior,10,2,13,11.0
1189404,1349,prior,11,5,11,10.0
287299,1349,prior,12,6,09,8.0
1340529,1349,prior,13,3,10,4.0
249440,1349,prior,14,4,12,22.0
1723804,1349,prior,15,1,13,11.0
3202242,1349,prior,16,1,14,14.0
1752593,1349,prior,17,1,10,21.0
212824,1349,prior,18,5,09,4.0
2922815,1349,prior,19,6,16,8.0
3187411,1349,prior,20,0,13,8.0
341249,1349,prior,21,1,09,30.0
3156557,1349,prior,22,1,10,28.0
2999536,1349,test,23,1,13,30.0
1298903,1350,prior,1,2,16,
2938043,1350,prior,2,1,16,30.0
2385904,1350,prior,3,2,06,1.0
1137480,1350,prior,4,5,15,3.0
1773926,1350,prior,5,2,19,4.0
2605499,1350,prior,6,1,08,6.0
2829575,1350,prior,7,1,11,14.0
1226450,1350,prior,8,2,12,8.0
27026,1350,prior,9,2,10,7.0
815878,1350,prior,10,3,22,8.0
2396616,1350,prior,11,3,19,7.0
1828014,1350,prior,12,3,08,7.0
1297411,1350,prior,13,3,11,30.0
1151839,1350,test,14,6,10,10.0
3244113,1351,prior,1,0,18,
3193736,1351,prior,2,5,15,26.0
1612288,1351,prior,3,3,11,5.0
3083141,1351,prior,4,3,07,7.0
1934603,1351,prior,5,4,14,8.0
105363,1351,prior,6,1,11,18.0
1355624,1351,prior,7,6,18,26.0
2941224,1351,prior,8,3,11,30.0
1103486,1351,test,9,0,19,30.0
2839106,1352,prior,1,2,16,
68330,1352,prior,2,0,14,12.0
81683,1352,prior,3,4,11,4.0
1619346,1352,prior,4,4,10,7.0
2292008,1352,prior,5,5,21,8.0
2102665,1352,prior,6,6,14,1.0
2075401,1352,prior,7,0,15,29.0
2791456,1352,prior,8,2,13,9.0
3372271,1352,prior,9,0,21,12.0
1018606,1352,prior,10,0,21,30.0
3412587,1352,prior,11,6,23,13.0
3131388,1352,prior,12,0,20,8.0
2042789,1352,prior,13,0,21,7.0
311668,1352,prior,14,0,17,7.0
1794157,1352,prior,15,6,17,6.0
2307280,1352,prior,16,0,20,8.0
1006505,1352,prior,17,5,16,12.0
2854326,1352,prior,18,4,17,6.0
1473154,1352,prior,19,5,18,8.0
1462275,1352,prior,20,6,17,8.0
3318977,1352,prior,21,4,11,5.0
501530,1352,prior,22,4,13,7.0
576709,1352,prior,23,4,12,7.0
3235350,1352,prior,24,1,13,11.0
1660910,1352,prior,25,0,19,6.0
1033621,1352,prior,26,0,12,7.0
601008,1352,prior,27,0,09,30.0
340216,1352,prior,28,6,10,13.0
2162888,1352,prior,29,0,16,8.0
273406,1352,train,30,3,21,30.0
1259241,1353,prior,1,0,11,
3413277,1353,prior,2,6,14,30.0
1767001,1353,prior,3,1,21,16.0
2209478,1353,prior,4,6,19,30.0
2939652,1353,prior,5,6,16,30.0
2758729,1353,prior,6,6,17,21.0
1347503,1353,prior,7,6,15,30.0
434628,1353,train,8,6,19,30.0
543305,1354,prior,1,6,12,
1499678,1354,prior,2,1,16,30.0
723278,1354,prior,3,1,16,30.0
374766,1354,prior,4,0,16,6.0
3186577,1354,prior,5,4,15,30.0
2261358,1354,prior,6,0,09,17.0
2235878,1354,train,7,3,14,10.0
3105656,1355,prior,1,6,18,
1901130,1355,prior,2,4,10,12.0
3327954,1355,prior,3,1,18,4.0
2684219,1355,prior,4,6,19,30.0
131766,1355,prior,5,2,19,3.0
1077236,1355,prior,6,3,18,30.0
3071465,1355,prior,7,0,09,30.0
1335830,1355,prior,8,5,11,30.0
453714,1355,prior,9,6,12,8.0
1836670,1355,prior,10,6,11,7.0
412133,1355,test,11,5,14,30.0
2913107,1356,prior,1,6,14,
1038418,1356,prior,2,6,01,14.0
1458423,1356,prior,3,0,16,15.0
2966217,1356,prior,4,1,15,30.0
1592283,1356,prior,5,5,23,11.0
676100,1356,prior,6,0,16,30.0
2380799,1356,prior,7,5,16,12.0
2806077,1356,prior,8,0,20,9.0
3033233,1356,prior,9,0,16,30.0
161432,1356,prior,10,0,17,30.0
2932613,1356,prior,11,0,18,30.0
1174050,1356,prior,12,0,16,7.0
3365943,1356,prior,13,6,17,20.0
1702162,1356,train,14,6,13,21.0
782891,1357,prior,1,3,15,
252639,1357,prior,2,4,17,29.0
3254460,1357,prior,3,2,14,30.0
554620,1357,prior,4,4,15,30.0
365137,1357,prior,5,2,08,30.0
2927564,1357,prior,6,4,09,30.0
1081162,1357,prior,7,1,08,30.0
2945242,1357,prior,8,4,09,30.0
1898121,1357,test,9,2,10,12.0
739907,1358,prior,1,3,08,
2789750,1358,prior,2,1,10,30.0
2014072,1358,prior,3,2,07,8.0
532921,1358,prior,4,3,13,29.0
2286780,1358,prior,5,1,13,30.0
1988353,1358,prior,6,3,10,30.0
215214,1358,train,7,1,14,19.0
2840209,1359,prior,1,1,10,
873375,1359,prior,2,5,20,4.0
659846,1359,prior,3,5,20,7.0
3057938,1359,prior,4,0,14,9.0
2900434,1359,prior,5,6,14,6.0
2468415,1359,prior,6,5,21,6.0
117683,1359,prior,7,5,22,7.0
260110,1359,prior,8,5,13,7.0
1416251,1359,prior,9,5,23,7.0
136236,1359,prior,10,6,17,8.0
3046575,1359,prior,11,0,12,8.0
2673463,1359,prior,12,6,19,6.0
3129487,1359,prior,13,5,15,6.0
121453,1359,prior,14,2,06,11.0
1421312,1359,prior,15,1,22,6.0
1400679,1359,prior,16,0,15,6.0
2973249,1359,prior,17,0,13,7.0
1601547,1359,prior,18,0,15,7.0
3270493,1359,prior,19,0,21,21.0
2882692,1359,prior,20,1,10,8.0
1507810,1359,prior,21,0,14,6.0
2238745,1359,prior,22,3,18,3.0
3169073,1359,prior,23,4,23,15.0
1954913,1359,prior,24,5,22,8.0
385356,1359,prior,25,6,15,8.0
2489916,1359,prior,26,6,20,7.0
660302,1359,prior,27,0,20,15.0
2340664,1359,prior,28,1,10,8.0
1329641,1359,prior,29,1,10,7.0
2757515,1359,prior,30,0,21,6.0
111731,1359,prior,31,1,10,8.0
964081,1359,prior,32,2,09,1.0
3221931,1359,prior,33,1,13,6.0
1949032,1359,prior,34,1,21,7.0
1699976,1359,prior,35,2,14,15.0
670251,1359,prior,36,1,11,6.0
2225608,1359,prior,37,0,21,6.0
298569,1359,prior,38,1,11,8.0
119270,1359,prior,39,1,10,7.0
1354056,1359,prior,40,1,22,7.0
2469916,1359,prior,41,1,10,7.0
1103491,1359,prior,42,0,15,6.0
452405,1359,prior,43,1,21,8.0
2806955,1359,prior,44,2,13,8.0
236813,1359,prior,45,1,21,6.0
1801388,1359,prior,46,0,22,6.0
3263268,1359,prior,47,2,10,9.0
2719203,1359,prior,48,1,18,6.0
3063004,1359,test,49,1,09,7.0
1498126,1360,prior,1,2,18,
221297,1360,prior,2,6,14,18.0
1924640,1360,prior,3,0,17,22.0
1121669,1360,prior,4,1,19,29.0
270073,1360,prior,5,0,19,13.0
3250262,1360,prior,6,2,18,16.0
2733096,1360,prior,7,3,14,29.0
2429156,1360,prior,8,1,17,19.0
2236241,1360,prior,9,1,17,30.0
923760,1360,prior,10,6,12,12.0
1894990,1360,prior,11,6,15,30.0
3376754,1360,prior,12,1,17,23.0
2450311,1360,prior,13,0,14,27.0
822747,1360,prior,14,1,17,1.0
1988669,1360,prior,15,0,15,6.0
2398046,1360,prior,16,5,16,12.0
2820484,1360,prior,17,0,19,9.0
999561,1360,prior,18,0,10,14.0
1340891,1360,prior,19,0,16,14.0
1703133,1360,test,20,0,15,7.0
1902256,1361,prior,1,4,09,
2522881,1361,prior,2,3,17,30.0
327961,1361,prior,3,2,19,30.0
3037066,1361,prior,4,3,10,22.0
1951426,1361,prior,5,6,15,30.0
777928,1361,prior,6,6,14,7.0
1845051,1361,prior,7,0,20,29.0
689862,1361,prior,8,4,14,4.0
1540601,1361,prior,9,3,18,27.0
2277699,1361,prior,10,6,19,24.0
218223,1361,prior,11,5,21,6.0
3417722,1361,prior,12,4,19,13.0
3061961,1361,test,13,6,20,23.0
2846848,1362,prior,1,5,13,
2270261,1362,prior,2,4,12,27.0
103434,1362,prior,3,3,13,30.0
368298,1362,prior,4,3,07,21.0
846363,1362,train,5,2,07,30.0
2354415,1363,prior,1,2,15,
464914,1363,prior,2,3,11,1.0
3033180,1363,prior,3,4,14,15.0
537017,1363,prior,4,3,08,20.0
257241,1363,prior,5,1,10,12.0
1984607,1363,prior,6,5,09,18.0
1338660,1363,prior,7,1,12,3.0
2717917,1363,prior,8,3,10,30.0
3249373,1363,prior,9,5,11,30.0
1904749,1363,prior,10,1,08,30.0
739240,1363,prior,11,1,08,0.0
2156113,1363,prior,12,4,13,10.0
2991497,1363,prior,13,3,11,30.0
1461527,1363,prior,14,1,16,26.0
2651761,1363,prior,15,1,08,21.0
3339861,1363,test,16,2,15,30.0
1375606,1364,prior,1,3,13,
3001356,1364,prior,2,3,14,7.0
3280228,1364,prior,3,5,15,16.0
2627182,1364,prior,4,5,23,30.0
1250036,1364,prior,5,5,11,7.0
1240057,1364,prior,6,3,21,12.0
1269779,1364,test,7,4,21,30.0
2620006,1365,prior,1,6,16,
379334,1365,prior,2,1,13,16.0
3360367,1365,prior,3,6,11,19.0
2444779,1365,prior,4,0,20,15.0
392489,1365,prior,5,1,22,8.0
2060174,1365,prior,6,6,14,12.0
972567,1365,prior,7,6,14,7.0
2456262,1365,prior,8,6,08,21.0
1436327,1365,prior,9,0,18,8.0
892757,1365,prior,10,0,19,14.0
810269,1365,prior,11,6,16,20.0
2047321,1365,prior,12,4,11,5.0
1408102,1365,prior,13,6,18,2.0
1466247,1365,prior,14,0,16,30.0
3075237,1365,prior,15,0,15,30.0
73904,1365,prior,16,6,13,6.0
2644351,1365,prior,17,0,18,15.0
401806,1365,prior,18,3,15,10.0
969248,1365,prior,19,1,17,5.0
910961,1365,prior,20,4,14,10.0
1733277,1365,prior,21,2,10,5.0
2993683,1365,prior,22,0,17,5.0
2342522,1365,prior,23,1,09,8.0
1359003,1365,prior,24,4,14,3.0
84632,1365,prior,25,5,15,15.0
2624667,1365,prior,26,0,15,2.0
218831,1365,prior,27,1,16,8.0
1017671,1365,prior,28,0,09,6.0
90933,1365,prior,29,6,16,13.0
1087205,1365,prior,30,6,15,21.0
232852,1365,prior,31,3,15,11.0
1073265,1365,test,32,6,13,3.0
2732104,1366,prior,1,0,15,
3355028,1366,prior,2,4,18,4.0
1629137,1366,prior,3,4,06,21.0
203801,1366,prior,4,3,15,6.0
2570181,1366,prior,5,5,07,2.0
1796772,1366,prior,6,0,15,2.0
1804166,1366,prior,7,6,16,6.0
3106959,1366,test,8,3,16,4.0
430865,1367,prior,1,3,17,
1490386,1367,prior,2,5,15,30.0
897400,1367,prior,3,3,04,5.0
1094670,1367,prior,4,0,16,30.0
3164697,1367,train,5,1,02,30.0
640638,1368,prior,1,0,16,
1951400,1368,prior,2,0,09,7.0
838810,1368,prior,3,3,11,3.0
1940933,1368,prior,4,5,15,23.0
2757205,1368,prior,5,6,15,1.0
2606820,1368,prior,6,6,11,7.0
631425,1368,prior,7,3,18,4.0
3083436,1368,prior,8,5,16,9.0
1749393,1368,prior,9,5,17,14.0
12871,1368,prior,10,6,18,8.0
2260692,1368,prior,11,6,14,14.0
2528189,1368,prior,12,1,09,9.0
2367762,1368,prior,13,3,12,9.0
2602848,1368,prior,14,0,12,11.0
3397578,1368,prior,15,0,16,7.0
1237003,1368,prior,16,0,10,7.0
3380565,1368,prior,17,2,10,2.0
1407939,1368,prior,18,6,23,18.0
434483,1368,prior,19,2,16,10.0
502118,1368,prior,20,0,15,5.0
2129048,1368,prior,21,0,12,7.0
3180691,1368,prior,22,6,09,13.0
1994500,1368,prior,23,5,11,6.0
1179839,1368,prior,24,6,12,1.0
3179373,1368,prior,25,6,10,7.0
1611212,1368,prior,26,1,17,9.0
1399279,1368,prior,27,6,08,5.0
2203289,1368,prior,28,4,17,5.0
2567166,1368,prior,29,0,11,3.0
442959,1368,prior,30,3,18,3.0
570865,1368,prior,31,6,11,3.0
295790,1368,prior,32,0,10,1.0
3376636,1368,prior,33,1,14,8.0
1280455,1368,prior,34,0,09,6.0
1340171,1368,prior,35,0,10,7.0
2973176,1368,train,36,2,15,2.0
2480243,1369,prior,1,1,17,
2543618,1369,prior,2,1,08,30.0
2879594,1369,prior,3,3,09,30.0
851913,1369,train,4,0,16,30.0
1549914,1370,prior,1,0,13,
1460910,1370,prior,2,0,16,30.0
1828119,1370,prior,3,5,08,5.0
271559,1370,prior,4,1,11,30.0
1682836,1370,prior,5,3,11,16.0
277566,1370,prior,6,1,10,5.0
2546776,1370,test,7,1,03,14.0
1006757,1371,prior,1,2,16,
2887082,1371,prior,2,2,15,30.0
609818,1371,prior,3,4,09,30.0
413557,1371,prior,4,6,08,16.0
1908576,1371,prior,5,5,10,30.0
179410,1371,train,6,0,13,30.0
1177369,1372,prior,1,0,21,
3342862,1372,prior,2,6,11,30.0
1765479,1372,prior,3,6,00,14.0
1102565,1372,prior,4,6,20,0.0
829469,1372,prior,5,6,17,14.0
2931940,1372,prior,6,6,21,21.0
2696158,1372,prior,7,6,18,30.0
2224495,1372,prior,8,0,13,22.0
2099660,1372,prior,9,6,22,30.0
2615061,1372,prior,10,6,14,7.0
2377905,1372,prior,11,2,09,30.0
869098,1372,prior,12,0,20,5.0
2690919,1372,prior,13,5,15,5.0
607793,1372,prior,14,3,21,5.0
1116243,1372,prior,15,0,12,4.0
175166,1372,prior,16,6,13,6.0
1973550,1372,prior,17,0,15,29.0
196270,1372,prior,18,0,15,7.0
3112923,1372,prior,19,5,12,26.0
12491,1372,prior,20,0,13,9.0
1728699,1372,train,21,6,17,6.0
1953466,1373,prior,1,3,13,
476485,1373,prior,2,5,14,9.0
2305453,1373,prior,3,4,17,13.0
1469602,1373,prior,4,3,22,6.0
2393466,1373,prior,5,6,15,30.0
2384342,1373,prior,6,6,15,28.0
2923724,1373,prior,7,0,10,8.0
490619,1373,prior,8,2,19,30.0
2250959,1373,prior,9,6,14,4.0
1005258,1373,prior,10,0,11,8.0
1410075,1373,prior,11,0,11,7.0
693227,1373,prior,12,0,09,14.0
1797606,1373,prior,13,6,17,6.0
1500937,1373,prior,14,2,21,3.0
945646,1373,prior,15,6,14,4.0
1486423,1373,prior,16,3,21,4.0
1220132,1373,prior,17,5,07,9.0
1044105,1373,prior,18,6,10,8.0
984491,1373,prior,19,6,14,7.0
15468,1373,prior,20,4,16,5.0
1041408,1373,prior,21,3,07,13.0
2991602,1373,test,22,6,21,30.0
1628368,1374,prior,1,2,16,
3101180,1374,prior,2,1,15,30.0
1382233,1374,prior,3,0,09,20.0
1652731,1374,train,4,4,08,30.0
2160531,1375,prior,1,6,14,
3291265,1375,prior,2,1,18,9.0
2270479,1375,prior,3,4,13,10.0
2276769,1375,prior,4,5,08,30.0
2980592,1375,prior,5,0,18,23.0
2004326,1375,prior,6,1,12,30.0
1142398,1375,prior,7,6,18,30.0
64027,1375,prior,8,0,10,8.0
2106859,1375,prior,9,0,12,21.0
1027753,1375,prior,10,1,15,8.0
3185564,1375,prior,11,0,12,6.0
2059263,1375,prior,12,0,01,7.0
1523861,1375,prior,13,0,00,7.0
1555759,1375,prior,14,0,09,7.0
3362455,1375,prior,15,1,17,8.0
1586809,1375,prior,16,6,22,12.0
2162241,1375,prior,17,6,23,28.0
3221782,1375,test,18,0,14,15.0
1344534,1376,prior,1,6,18,
3121077,1376,prior,2,1,14,2.0
2980166,1376,prior,3,0,13,6.0
1215083,1376,prior,4,0,15,7.0
1587395,1376,prior,5,0,12,14.0
1011297,1376,test,6,5,15,30.0
1555731,1377,prior,1,1,18,
550394,1377,prior,2,1,22,30.0
2888674,1377,prior,3,2,16,29.0
3043031,1377,prior,4,6,12,11.0
491122,1377,prior,5,5,13,13.0
656558,1377,prior,6,1,17,10.0
563342,1377,prior,7,4,13,10.0
2153355,1377,prior,8,3,18,6.0
1587467,1377,prior,9,5,21,9.0
2111869,1377,prior,10,4,14,6.0
966964,1377,prior,11,0,12,10.0
2135776,1377,prior,12,4,18,4.0
2334973,1377,train,13,4,19,7.0
617528,1378,prior,1,3,15,
430780,1378,prior,2,2,11,6.0
1176036,1378,prior,3,0,13,5.0
652522,1378,prior,4,1,11,8.0
1799471,1378,prior,5,0,09,6.0
2859495,1378,prior,6,4,14,4.0
3280358,1378,prior,7,1,08,4.0
